date,gz_spread,ebp,est_prob
1979-10-01,0.8097016210920253,-0.6282808135467651,0.05313062388858534
1979-11-01,0.9268355130497898,0.01127445412682515,0.20701874220715
1979-12-01,0.9386543194854636,0.22275368978806753,0.29020051522142565
1980-01-01,0.8763089833017584,-0.00948791101581636,0.1996900496196364
1980-02-01,1.016067906224119,-0.30329290640329254,0.11323266291820389
1980-03-01,1.0779462855935016,0.35802765003238146,0.3505176258497147
1980-04-01,1.306321372138604,-0.31510539891009737,0.1104268972831336
1980-05-01,1.1979530040650532,0.1396947583371415,0.25575457995080164
1980-06-01,1.204192091752856,0.0140186737736474,0.2079991642321359
1980-07-01,1.2144844853760512,0.2276589871655852,0.2923009226747294
1980-08-01,1.0731475421908905,0.08958586025784954,0.23605646794401036
1980-09-01,1.0790368515085909,0.05998217418714824,0.22482382269011475
1980-10-01,0.947510899515386,-0.09990269775405436,0.16963655925353863
1980-11-01,1.0484299435797464,0.369417031697435,0.35580119587912606
1980-12-01,1.201437964383504,0.16502341271848264,0.2660283995436712
1981-01-01,1.1489316395602571,0.4440024803383173,0.3910464746724075
1981-02-01,0.9982558088979854,0.20367280977857272,0.282098242687821
1981-03-01,0.9991969633732846,0.06671329075166388,0.22735089023056387
1981-04-01,1.188618422246655,0.5711769599512513,0.4531018544733495
1981-05-01,1.251470971544342,0.40709066541965977,0.37347136971454
1981-06-01,1.179596752082935,0.493715719048249,0.41506660874024726
1981-07-01,1.1739456995586088,0.4759039430307901,0.4064188190580134
1981-08-01,1.08259468139171,0.31988954686517745,0.33303975089095617
1981-09-01,1.231564533964261,0.4492124746970727,0.39354610240102206
1981-10-01,1.3323218953955485,0.5667347452372058,0.45090549396677415
1981-11-01,1.4975239359945196,0.2539840621391165,0.3036920281148414
1981-12-01,1.479355817462738,0.5734229368102531,0.4542128815402017
1982-01-01,1.4852202076580372,0.7648381337716222,0.5493177494985607
1982-02-01,1.4846150833783112,0.5491567276896311,0.44222978396253854
1982-03-01,1.6644166899655897,0.9733890428495332,0.6496190783581073
1982-04-01,1.6758393723413882,0.8646496205362082,0.5981425532961606
1982-05-01,1.5496045516876424,0.7883163679427116,0.5608986458372651
1982-06-01,1.5943758081493684,0.7715282048754615,0.5526224216391555
1982-07-01,1.6682357309260138,0.7028849252296903,0.5185822298163855
1982-08-01,1.7438944272751378,-0.00272107165432444,0.20206128267994192
1982-09-01,1.6815517600909045,0.5043041904675294,0.4202272733836159
1982-10-01,1.8146040324535653,0.245404923186324,0.2999580078181293
1982-11-01,1.6023145384723847,0.5255104626373905,0.43060337129555426
1982-12-01,1.6205010021247692,0.6768290138244156,0.505611920932885
1983-01-01,1.294266901043338,0.2929425715544254,0.32090292358886474
1983-02-01,1.366585027386851,0.24877728116692244,0.3014233290260057
1983-03-01,1.0540197426826072,0.17055869725058814,0.2683011394405922
1983-04-01,0.9978546575330448,0.08399810811585506,0.2339129012248604
1983-05-01,0.9268887462540316,-0.105981146681566,0.16772589565262522
1983-06-01,0.9129636996378566,0.05478775371363598,0.2228846138483118
1983-07-01,0.9203401442514324,-0.10715936955396954,0.16735714973250584
1983-08-01,0.8549965276819984,-0.1733845411087347,0.14747208648163
1983-09-01,0.9431996460875716,-0.07553372379256562,0.17743606623730707
1983-10-01,0.8729571645264135,-0.09898826195899035,0.16992520111891107
1983-11-01,0.9464674294350376,0.02414099030716476,0.21163917079770017
1983-12-01,0.9662728531907336,0.07791583085382336,0.23159193562946068
1984-01-01,0.9245858531474848,-0.00260513620481195,0.20210205500736517
1984-02-01,0.9103033098222356,-0.07939471052580094,0.1761854543515343
1984-03-01,0.951469690999222,-0.00356594239111696,0.20176430612984175
1984-04-01,0.9640538555113872,0.06366944488020854,0.2262061599725242
1984-05-01,0.7599568765231222,-0.36619434304915655,0.09886597061796694
1984-06-01,0.7834195920429168,-0.07295894345422926,0.17827316995562054
1984-07-01,0.915302548771836,-0.16515359625739723,0.14985359408189589
1984-08-01,0.9157287712330392,0.14704278924854075,0.2587136167585675
1984-09-01,0.9061431005259268,-0.0639153871704341,0.18123305897305497
1984-10-01,0.931165565570627,-0.2605426110255116,0.12381094147507549
1984-11-01,0.9512696600236864,-0.13411595896424444,0.15906350983056347
1984-12-01,0.9565824348689572,-0.01833649438330076,0.19661471937165775
1985-01-01,1.0519381189768462,-0.1530471489776566,0.1534027895656983
1985-02-01,0.9405876170997012,-0.18190675438995496,0.14503316515320944
1985-03-01,0.9706894728250528,0.05223127301917285,0.2219337247570313
1985-04-01,1.061068733819435,-0.078164654481782,0.17658327474592567
1985-05-01,1.1991082705631746,-0.2901940552456499,0.11640302297250936
1985-06-01,1.1697971611050744,0.03270311034023221,0.2147470357114808
1985-07-01,1.1333078735846984,-0.01139480787713309,0.1990248714834361
1985-08-01,1.1611328656795772,0.01332204316296903,0.20775002111522545
1985-09-01,1.1356248045926107,0.09368758133383892,0.23763682823001137
1985-10-01,1.2284311223784024,0.15524108226127795,0.262035845393946
1985-11-01,1.2895870431877798,0.1766144896234778,0.27079873363905005
1985-12-01,1.3748789370417211,-0.04629650259327267,0.18708737479973356
1986-01-01,1.328334663563506,0.18873431252887252,0.27583192436639264
1986-02-01,1.5497237045603347,-0.20885569903911885,0.13750027574099796
1986-03-01,1.9991487519450328,0.5608936742512944,0.4480197949965285
1986-04-01,1.9184641059649592,0.5110188896357863,0.4235070985049165
1986-05-01,1.5866962357352212,0.00573335690917953,0.20504744001059433
1986-06-01,1.9003727235973953,0.07628494884027925,0.23097178890515305
1986-07-01,2.0692244812858496,0.6909395987048599,0.5126376068250197
1986-08-01,2.231424460367828,0.6548918997614137,0.49468673477736647
1986-09-01,1.9022360236631717,0.3014398125204911,0.3247102192676282
1986-10-01,1.9137912097627143,0.48281070333482057,0.4097669495273195
1986-11-01,2.028667375395258,0.592478622148948,0.4636527918186219
1986-12-01,1.930246589778661,0.617114865597487,0.475886859579972
1987-01-01,1.8012622410758348,0.4766019178458625,0.406756864036956
1987-02-01,1.9024488648189863,0.5440230264827159,0.43970105220241457
1987-03-01,1.8239814018725848,0.4323856575131395,0.38548932808404535
1987-04-01,1.7103216658632594,-0.27747647751145954,0.11954086175832036
1987-05-01,1.68388721748476,0.16712290119332418,0.2668892821901375
1987-06-01,1.639050457817809,0.15286173901544142,0.2610694065847376
1987-07-01,1.594127177127132,0.2279670384203707,0.292433063279116
1987-08-01,1.5160015599025936,0.2249149936189634,0.29112509597992736
1987-09-01,1.4993881575531094,0.2183317306280328,0.2883131512338333
1987-10-01,1.6241249060666865,-0.6893530316262264,0.04537346200901409
1987-11-01,1.6043764806399006,0.2152020316749257,0.2869808526825065
1987-12-01,1.5739394552917203,-0.03592247570251472,0.19058849485683876
1988-01-01,1.642292720468512,-0.17985668444437963,0.14561736767286376
1988-02-01,1.5964031008325026,0.1647008123753071,0.26589624398465617
1988-03-01,1.4943899163805952,-0.10075793155589396,0.1693668893142756
1988-04-01,1.394489346097105,-0.03004413842966102,0.1925901028953009
1988-05-01,1.4005998368546866,0.05117981716765585,0.22154330657721344
1988-06-01,1.461479289175077,0.14960894044716255,0.259751159838114
1988-07-01,1.352658344162862,-0.13586853388976272,0.15853378630331982
1988-08-01,1.3358934015049817,0.03755849310680026,0.2165211544532712
1988-09-01,1.4314266115200294,0.22315866920188232,0.2903736559533484
1988-10-01,1.556773251364014,0.3287396349587164,0.3370650648129866
1988-11-01,1.4785730124629266,0.22959599539380715,0.29313227630087546
1988-12-01,1.491305310749086,0.3651492259226423,0.353818035506388
1989-01-01,1.5547748210063714,0.3629872897812576,0.3528149364115835
1989-02-01,1.4457451433967528,0.2500658840621992,0.30198408862166093
1989-03-01,1.521796417969204,0.48296336981538057,0.4098410316796773
1989-04-01,1.5762463223027845,0.5672796371837823,0.4511748249444395
1989-05-01,1.627533859086566,0.39072924942315623,0.36576207988395937
1989-06-01,1.828941160853612,0.6494525505190962,0.4919781127705128
1989-07-01,1.957873517878501,0.8765144134828815,0.6038612123141703
1989-08-01,1.7728031516570917,0.5900707565075975,0.46245872813776967
1989-09-01,1.6098494298780603,0.6343835101016146,0.4844765286267935
1989-10-01,1.5479655398984602,0.5216624998825301,0.4287168056032095
1989-11-01,1.54437498183621,0.6406840669838408,0.4876125205893808
1989-12-01,1.4583979179545183,0.5331014110917829,0.43432964266862606
1990-01-01,1.353000376120297,0.2684344633732647,0.3100278984805609
1990-02-01,1.3481455158781577,0.4037105904278364,0.3718744487016721
1990-03-01,1.342693439550254,0.4265591590513984,0.3827108510604801
1990-04-01,1.2768704962813933,0.185405908498522,0.27444511826801804
1990-05-01,1.1438834400060625,0.1004488685025,0.24025452227445593
1990-06-01,1.16396636073479,0.1537103521328531,0.2614138849161224
1990-07-01,1.1153271973470955,0.08435398543863659,0.23404910010269953
1990-08-01,1.0449809382742012,-0.22256998740018472,0.13377118113914796
1990-09-01,1.0662999533630766,-0.00403113509497976,0.20160090006567083
1990-10-01,1.323732043990583,0.17345118867434084,0.2694926446796009
1990-11-01,1.4659013762689967,0.2757345870616372,0.31325042277407616
1990-12-01,1.4681418916324196,0.35146788166997656,0.3474875242768748
1991-01-01,1.4811933533571378,0.37283962487984845,0.35739443118834313
1991-02-01,1.329468144946888,0.3040766654213345,0.3258954518039229
1991-03-01,1.288112556455963,0.2380355507728575,0.29676722094315333
1991-04-01,1.2895749714037532,0.20192215448929285,0.28136035491139666
1991-05-01,1.24254903373424,0.18670675285238203,0.27498671562338534
1991-06-01,1.219053645634931,0.0978311888399972,0.23923920380768585
1991-07-01,1.3049049073262844,0.19525185413145785,0.278557442724713
1991-08-01,1.2288004143189024,0.1390661714417285,0.25550227221905464
1991-09-01,1.3313648828634703,0.17168386982402817,0.26876431717852856
1991-10-01,1.3086918230970053,0.15685841657845856,0.26269381770105804
1991-11-01,1.3010046608973738,0.16884445941873727,0.2675962454852231
1991-12-01,1.4660034604411245,0.1802074504562381,0.27228604670868756
1992-01-01,1.2794536211254657,0.05376080132555572,0.22250235782461597
1992-02-01,1.242899862440982,0.1031997628380179,0.2413240359620254
1992-03-01,1.1699083103909609,0.04659936139937848,0.2198471154653817
1992-04-01,1.175509784223132,0.03860174492185875,0.2169034543172097
1992-05-01,1.1843820679140804,0.00558424893577691,0.2049945479417044
1992-06-01,1.172716978626827,0.00443128669008796,0.2045858392889223
1992-07-01,1.2350408369293928,-0.06337425915727435,0.1814111367182086
1992-08-01,1.3799484301665772,0.08204404078949357,0.23316583733246732
1992-09-01,1.500225097394876,0.18065170228022745,0.2724702271730919
1992-10-01,1.393902458396458,0.11027031299882784,0.24408480844498848
1992-11-01,1.2645266161700814,0.0719368649009533,0.2293229588489862
1992-12-01,1.3295045115637305,0.10614207392982976,0.2424708273575355
1993-01-01,1.355951641874794,0.0696570979830533,0.22846109582090277
1993-02-01,1.3965432285368893,0.0631148317292618,0.22599793224836884
1993-03-01,1.3454621283300705,0.0346648560258973,0.2154628231253618
1993-04-01,1.3935857024107212,0.06741034635366594,0.22761349760835153
1993-05-01,1.3054661954946778,0.03707846462497777,0.21634537895433217
1993-06-01,1.2981601902812958,-0.03046185747262009,0.19244744446903125
1993-07-01,1.2721859437250171,-0.03741972499036028,0.19008072063001524
1993-08-01,1.3625285071977742,-0.03774949751352508,0.18996899404035175
1993-09-01,1.3998979187338974,0.05306374708333861,0.22224311084375203
1993-10-01,1.3367448488358842,-0.02199154770700961,0.1953528226315155
1993-11-01,1.2544880900996584,-0.1168351319680596,0.16434872859522773
1993-12-01,1.2250751399134472,-0.15455150828129138,0.15295875793945837
1994-01-01,1.18684313879281,-0.2307823904226789,0.13157170348838676
1994-02-01,1.0968800713628677,-0.4245612574845783,0.0867717946517358
1994-03-01,1.1755918513296757,-0.30907933918041186,0.1118519476633625
1994-04-01,1.1879849829668934,-0.26744150425675506,0.12205858618933112
1994-05-01,1.2113674560872132,-0.2731383650108925,0.12062474058338477
1994-06-01,1.1748465768652063,-0.3181653003895566,0.10970829152655195
1994-07-01,1.1696839016010063,-0.29214813573769693,0.11592611487674068
1994-08-01,1.1477256712956685,-0.26115517114285347,0.12365463922879004
1994-09-01,1.1327907919544653,-0.38536308450447265,0.0947650456291142
1994-10-01,1.1500297873729357,-0.3023431442253801,0.11346044475200724
1994-11-01,1.219551405021898,-0.22753661072031917,0.13243799922732344
1994-12-01,1.245588667914712,-0.17639265744453603,0.14660809241818354
1995-01-01,1.2376204091901175,-0.2202703429487316,0.13439158482798874
1995-02-01,1.2088059775581974,-0.25209132574424165,0.12598151572353167
1995-03-01,1.2078650507605075,-0.26125043007376303,0.1236303451606571
1995-04-01,1.183477000313479,-0.2006859334200375,0.13975516490825865
1995-05-01,1.2813010454586733,-0.2897979028169497,0.11649987640483556
1995-06-01,1.3072308326919748,-0.1042510599575306,0.16826830465712725
1995-07-01,1.2247000578450402,-0.275314371971058,0.12008020270583418
1995-08-01,1.2437997207484637,-0.1674447017689924,0.1491881334174755
1995-09-01,1.2399793988750591,-0.12518107438166326,0.161782123057789
1995-10-01,1.313574129636491,-0.0884088936370544,0.17328745144090668
1995-11-01,1.358512931554788,-0.00548075219081245,0.20109220854834864
1995-12-01,1.372109117508295,-0.01837913000542213,0.1965999711377057
1996-01-01,1.3535891710896124,-0.0658756639219309,0.18058887609527616
1996-02-01,1.2660126664666465,-0.2779355088075779,0.11942657587074676
1996-03-01,1.2248624597498483,-0.3028331095894503,0.11334289539613378
1996-04-01,1.2275426310800963,-0.25303246154695946,0.1257384958370524
1996-05-01,1.173951392709142,-0.2863218701459682,0.11735216683393712
1996-06-01,1.2378641745844523,-0.23913807079555083,0.12935960141544645
1996-07-01,1.250432484837979,-0.2876321744377681,0.11703037549859996
1996-08-01,1.220289058995749,-0.35869223509860326,0.10050582163084548
1996-09-01,1.204128297221062,-0.3527380580314279,0.10182137525049768
1996-10-01,1.2458245076563657,-0.29511327173821766,0.11520510347412924
1996-11-01,1.293653400846767,-0.24660469529207263,0.12740479189913292
1996-12-01,1.2157914465016706,-0.3697000584599801,0.09810641939522732
1997-01-01,1.2492595672741846,-0.31735228640578694,0.10989889633501151
1997-02-01,1.183749164449512,-0.4343450494927621,0.08485760715430876
1997-03-01,1.1872482912305606,-0.4650876409718723,0.07904884944315622
1997-04-01,1.1921553480545748,-0.4133807349955121,0.08899854580014463
1997-05-01,1.1503118443016456,-0.4125000069621077,0.08917574551826278
1997-06-01,1.1253428701756425,-0.5127165680168537,0.07065120252529983
1997-07-01,1.182791168896258,-0.488945182163508,0.0747524979181483
1997-08-01,1.123788043465732,-0.49054197989158,0.07447143073550574
1997-09-01,1.1348460962459217,-0.5428619056186097,0.06570158787878859
1997-10-01,1.2675429750986125,-0.4160092302495342,0.0884712592747491
1997-11-01,1.291483356687293,-0.30938107303632867,0.11178028193660768
1997-12-01,1.2848991315655756,-0.3743099847420741,0.09711414806749362
1998-01-01,1.3324764948963344,-0.32906942362403013,0.10717481131182456
1998-02-01,1.300507169835315,-0.3039449390320865,0.11307647466169782
1998-03-01,1.2807110816305671,-0.35625434442150605,0.10104295750412896
1998-04-01,1.1931878821197677,-0.38946599754589273,0.09390380071114032
1998-05-01,1.2049649621035616,-0.343078354018985,0.10398223947260346
1998-06-01,1.304477392053375,-0.3050528717721652,0.11281143251729532
1998-07-01,1.351531588162124,-0.2652218326126907,0.12262048382529224
1998-08-01,1.9823382484716956,0.1344829553101381,0.25366655883433353
1998-09-01,2.0939971059121394,0.11834064320746052,0.24725665750409545
1998-10-01,2.231529067261861,0.23327115499125317,0.2947126417834428
1998-11-01,1.9704781514693368,0.21730810198976647,0.28787707633641685
1998-12-01,1.931560859653758,0.08117550630627379,0.2328342116213144
1999-01-01,1.8910240518719068,0.07294919768131503,0.22970625360635236
1999-02-01,1.7647874110936752,-0.15237019996188161,0.15360287834730513
1999-03-01,1.6627708467708866,-0.14051926798254688,0.1571336965012358
1999-04-01,1.61081396376359,-0.18125095796268131,0.14521987370863312
1999-05-01,1.6458082656553763,-0.17970219809239163,0.1456614552210781
1999-06-01,1.6858768196852143,-0.11637805831795388,0.16449004960893518
1999-07-01,1.7423784548501322,-0.06829374144556932,0.17979623235538367
1999-08-01,1.9586411946480329,-0.00768070929511877,0.20032168423253324
1999-09-01,2.0206204322703125,0.12582891891022663,0.2502193408807706
1999-10-01,2.0866789305995903,0.13948592121355374,0.25567074064462125
1999-11-01,2.037546173748062,0.10439906371610674,0.24179111779989051
1999-12-01,1.862697629054356,-0.12529951981627607,0.161745886835416
2000-01-01,1.951746674154659,0.05973881207354603,0.22473275638256093
2000-02-01,2.122063749705321,0.14893720187451542,0.259479355998979
2000-03-01,2.4724797336204185,0.413889485843721,0.3766900453550348
2000-04-01,2.6326045966269307,0.571147646995092,0.4530873565142188
2000-05-01,2.802786292820378,0.7532399636361053,0.5435806620316115
2000-06-01,2.8122246765252883,0.8008960946468391,0.5670829968043564
2000-07-01,2.9290527958432584,0.8810562497328589,0.6060444828229168
2000-08-01,3.051138311629874,1.034701983839871,0.6775415711986166
2000-09-01,3.199956227897844,1.141777702523255,0.7239138843008981
2000-10-01,3.635501030687768,1.5328875678622151,0.8605444753351589
2000-11-01,3.7367477473529096,1.615917280003058,0.882272334233035
2000-12-01,3.7571032536719464,1.6156366576217711,0.882203179930825
2001-01-01,3.370642447300915,1.1606795207179452,0.7317470106656513
2001-02-01,3.292957190620823,1.1922312004433686,0.7445684204704925
2001-03-01,3.249290427478023,1.121066875309424,0.7152041403194367
2001-04-01,3.172554202298158,0.9301365719836272,0.6294118367081443
2001-05-01,2.968723805976939,0.7851640389393904,0.5593465281633758
2001-06-01,3.0764290736696873,1.0269164472606036,0.6740469325088699
2001-07-01,3.0117005556463217,0.7949464258896879,0.5641600169755248
2001-08-01,3.003516881008127,0.7754042777961718,0.554535417382403
2001-09-01,3.5172105122612867,1.2403812090207262,0.7634994435759166
2001-10-01,3.417345785311736,1.0566976695029142,0.6873293864821161
2001-11-01,2.969791665177343,-0.09138371910437826,0.17233776291326253
2001-12-01,2.8843698750408246,0.41185175870041535,0.3757244396846579
2002-01-01,2.920527776772775,0.5737271749681376,0.4543634080948051
2002-02-01,2.958090585289686,0.7921154277372073,0.5627679498899761
2002-03-01,2.6166188563709696,0.2868501165146373,0.3181846387437862
2002-04-01,2.658459443149495,0.424805684715563,0.3818758464005282
2002-05-01,2.73463728322125,0.5240229261901699,0.42987387687779594
2002-06-01,3.2774888967934257,0.9777959778578942,0.6516555106311407
2002-07-01,4.091923009031274,1.606291934276801,0.8798839075965083
2002-08-01,3.9681842117671433,1.5035481879860098,0.8522521716911365
2002-09-01,4.296627011872055,1.6898100148219144,0.8994934276773827
2002-10-01,4.3470043902468944,1.4818226489198625,0.8459031457693286
2002-11-01,3.774240172865568,1.063197121442713,0.6901968647013071
2002-12-01,3.678170983408556,0.9286872805215132,0.6287281479294322
2003-01-01,3.562984513458865,0.8775616772226686,0.6043649260462913
2003-02-01,3.4491588116232954,0.676954616364684,0.5056744695805613
2003-03-01,3.2069138402586472,0.16111478702595106,0.2644294465323179
2003-04-01,2.7286779273699797,0.07373493555187016,0.23000400096227985
2003-05-01,2.804684502891423,-0.4702249494850155,0.07810825393668794
2003-06-01,2.5407174376511183,-0.3650023165899716,0.09912521379192311
2003-07-01,2.4420962025251987,-1.0705361570758232,0.0151045135544232
2003-08-01,2.3966710255195864,-0.19548165485349767,0.14120460404662946
2003-09-01,2.422968808832967,-0.5386649833737867,0.06637412323202393
2003-10-01,2.1027438622236847,-0.5190400017515291,0.06958988112579413
2003-11-01,2.00841067750452,-0.5463579267605243,0.06514541165095679
2003-12-01,1.9178418291929265,-0.5109928312714827,0.07094266030510382
2004-01-01,1.789382741289964,-0.7063403945014066,0.04338591934015951
2004-02-01,1.9030963038824733,-0.338387337148238,0.10504352938859698
2004-03-01,1.9172389986233151,-0.522956857224901,0.06893866150278369
2004-04-01,1.7469234840325616,-0.7633125085834054,0.0372279543140319
2004-05-01,1.8923534946015337,-0.3817907924041217,0.09551963610473492
2004-06-01,1.803104308347058,-0.3867727770702407,0.09446848220816656
2004-07-01,1.72978803047843,-0.3227877611360521,0.1086291011509468
2004-08-01,1.854785625263608,-0.4254109786457641,0.08660427900158535
2004-09-01,1.7433738815547837,-0.5468480964357234,0.065067724268205
2004-10-01,1.7348672231747069,-0.5301886631589066,0.06774865151054629
2004-11-01,1.527808172086814,-0.6692096464652844,0.04782446661989133
2004-12-01,1.4593200821488044,-0.7158167298668416,0.04230808852071616
2005-01-01,1.694157418561368,-0.7001640686558521,0.04410026618370664
2005-02-01,1.5487873461845,-0.9295311785662268,0.02322348656771035
2005-03-01,1.84029884526466,-0.6418958181087229,0.05131601506773405
2005-04-01,2.123849804550002,-0.3862366555960439,0.09458118777750966
2005-05-01,2.095573548080987,-0.3053033691887954,0.11275156949206644
2005-06-01,1.9517064141976743,-0.4507290351214426,0.08172326606600197
2005-07-01,1.7112655755249837,-0.5545270981352184,0.06386003797226392
2005-08-01,1.799036344160574,-0.5517441222213135,0.06429568993394326
2005-09-01,1.8192294221802885,-0.46017721720425087,0.07995589892943673
2005-10-01,1.868970152017997,-0.343592187542477,0.10386646460207873
2005-11-01,1.8766400461010648,-0.3135405256648789,0.11079570310726368
2005-12-01,1.938260244880912,-0.2843340640262013,0.11784153813019704
2006-01-01,1.7809856727547158,-0.3545395770464803,0.10142202047087256
2006-02-01,1.7325564182649502,-0.31085117968413756,0.11143158225158746
2006-03-01,1.703692940493609,-0.39755922660697207,0.0922219070497378
2006-04-01,1.6274586663381525,-0.4348620000720116,0.08475735406932385
2006-05-01,1.6407348939685076,-0.3377701365873147,0.1051837456385396
2006-06-01,1.7498725594804556,-0.34596955758327885,0.10333202223042488
2006-07-01,1.7956068257685596,-0.24551652839273252,0.12768839488906444
2006-08-01,1.804405126510942,-0.2702000044957351,0.12136281019168872
2006-09-01,1.8165557420703131,-0.33040326019708344,0.10686782557722284
2006-10-01,1.7122396586037132,-0.36097874525918794,0.1000039351551914
2006-11-01,1.7008695785119523,-0.32978744563933193,0.10700947786956132
2006-12-01,1.5890978284489394,-0.4648599210190456,0.079090740631804
2007-01-01,1.4951865175440908,-0.5256373862544936,0.06849570890589568
