Date,mean,enet,rf,knn,rsz,ensemble,realized
2024-07-31,0.041713,0.041713,0.010633,0.024926,0.040885,0.024926,-0.010324
2024-08-31,0.041713,0.041713,0.011256,0.010159,0.042274,0.010159,-0.044769
2024-09-30,0.041713,0.041713,0.019852,0.012861,0.042730,0.012861,-0.044030
2024-10-31,0.041713,0.041713,0.033042,0.024085,0.044220,0.024085,-0.035528
2024-11-30,0.041713,0.041713,0.031113,0.047463,0.043573,0.047463,-0.092626
2024-12-31,0.041713,0.041713,0.018649,0.015198,0.041663,0.015198,-0.011722
2025-01-31,0.041713,0.041713,0.026608,0.033735,0.042448,0.033735,-0.104244
2025-02-28,0.041713,0.041713,0.020565,-0.001462,0.041468,-0.001462,-0.069225
2025-03-31,0.041713,0.041713,0.022506,0.012881,0.040799,0.012881,-0.037916
2025-04-30,0.041713,0.041713,0.038296,-0.001755,0.042792,-0.001755,0.036531
2025-05-31,0.041713,0.041713,0.041266,0.034807,0.041927,0.034807,0.199691
2025-06-30,0.041713,0.041713,0.044417,0.033373,0.042745,0.033373,0.158618
2025-07-31,0.041713,0.041713,0.028928,0.031896,0.041656,0.031896,0.196884
2025-08-31,0.041713,0.041713,0.033061,0.030935,0.039846,0.030935,0.176002
2025-09-30,0.041713,0.041713,0.023368,-0.001338,0.040421,-0.001338,0.062295
2025-10-31,0.041713,0.041713,0.016696,-0.011413,0.041219,-0.011413,0.020550
2025-11-30,0.041713,0.041713,0.017694,0.020204,0.040366,0.020204,-0.043935
2025-12-31,0.041713,0.041713,0.018395,-0.007063,0.038964,-0.007063,-0.008278
2026-01-31,0.041713,0.041713,0.026521,0.044449,0.040932,0.044449,
2026-02-28,0.041713,0.041713,0.025158,0.022433,0.040529,0.022433,
2026-03-31,0.041713,0.041713,0.028847,0.046585,0.038664,0.046585,
2026-04-30,0.041713,0.041713,0.013650,0.037240,0.036843,0.037240,
2026-05-31,0.041713,0.041713,-0.004738,0.005380,0.035129,0.005380,
2026-06-30,0.041713,0.041713,-0.003331,0.027941,0.034820,0.027941,
