Date,mean,enet,rf,knn,rsz,ensemble,realized
2020-01-31,0.022590,-0.075463,0.000677,0.029572,0.018395,0.018395,-0.273010
2020-02-29,0.022590,-0.056654,0.000098,0.040866,0.015828,0.015828,-0.124645
2020-03-31,0.022590,-0.002934,0.002571,0.025373,0.017859,0.017859,0.319180
2020-04-30,0.022590,0.022288,0.014023,0.011825,0.015354,0.015354,-0.039684
2020-05-31,0.022590,0.123005,0.021916,0.041260,0.019975,0.019975,-0.068443
2020-06-30,0.022590,0.011540,0.013107,0.051871,0.016659,0.016659,-0.195700
2020-07-31,0.022590,0.072714,0.019116,0.057386,0.020046,0.020046,-0.189772
2020-08-31,0.022590,0.106177,0.013221,0.043321,0.021122,0.021122,0.048100
2020-09-30,0.022590,0.095994,0.017286,0.026659,0.022682,0.022682,0.282367
2020-10-31,0.022590,-0.025057,0.006911,0.001868,0.015128,0.015128,0.387392
2020-11-30,0.022590,0.047038,0.015209,0.025963,0.020805,0.020805,0.327366
2020-12-31,0.022590,-0.106719,0.012004,-0.005995,0.019762,0.019762,0.308194
2021-01-31,0.022590,-0.047002,0.015206,-0.001643,0.019811,0.019811,0.269431
2021-02-28,0.022590,-0.044522,0.011211,-0.008335,0.019151,0.019151,0.095825
2021-03-31,0.022590,-0.107385,0.018634,-0.009086,0.019992,0.019992,0.109265
2021-04-30,0.022590,-0.096432,-0.013888,0.008911,0.013552,0.013552,0.010220
2021-05-31,0.022590,-0.262260,0.018959,0.002611,0.016301,0.016301,-0.063500
2021-06-30,0.022590,-0.195216,-0.006317,0.029653,0.017024,0.017024,-0.021295
2021-07-31,0.022590,-0.217584,-0.017538,-0.013715,0.012263,0.012263,0.177732
2021-08-31,0.022590,-0.235633,-0.001936,-0.001788,0.010999,0.010999,0.141596
2021-09-30,0.022590,-0.179214,-0.014049,0.021023,0.012637,0.012637,0.079260
2021-10-31,0.022590,-0.192600,-0.018737,0.022239,0.011005,0.011005,0.161885
2021-11-30,0.022590,-0.261264,-0.008993,0.002422,0.006758,0.006758,0.309652
2021-12-31,0.022590,-0.212201,-0.030028,-0.005214,0.004714,0.004714,0.390472
2022-01-31,0.022590,-0.194435,-0.015169,0.021646,0.008982,0.008982,0.150923
2022-02-28,0.022590,-0.183009,-0.030390,-0.002129,0.011351,0.011351,0.247296
2022-03-31,0.022590,-0.163849,-0.025099,0.032289,0.008462,0.008462,-0.054004
2022-04-30,0.022590,-0.159127,-0.021552,-0.010312,0.009125,0.009125,0.055215
2022-05-31,0.022590,-0.183720,-0.036852,-0.035156,0.004591,0.004591,-0.066482
2022-06-30,0.022590,-0.262260,-0.031861,-0.036656,0.001472,0.001472,0.018112
2022-07-31,0.022590,-0.262260,-0.029792,-0.040943,-0.003658,-0.003658,0.160179
2022-08-31,0.022590,-0.095834,-0.028710,-0.017218,0.010433,0.010433,0.144644
2022-09-30,0.022590,-0.148294,-0.025736,0.017056,0.005235,0.005235,0.227033
2022-10-31,0.022590,-0.106167,-0.027146,0.004853,0.005830,0.005830,0.009514
2022-11-30,0.022590,-0.129665,-0.008474,0.022967,0.011586,0.011586,-0.072387
2022-12-31,0.022590,-0.061139,-0.021870,0.036484,0.011895,0.011895,-0.043164
2023-01-31,0.022590,-0.143293,-0.027406,0.010953,0.007019,0.007019,-0.043495
2023-02-28,0.022590,-0.041400,0.003533,0.026320,0.015514,0.015514,-0.075286
2023-03-31,0.022590,-0.007405,0.002876,0.011706,0.015434,0.015434,-0.011410
2023-04-30,0.022590,-0.012101,0.014443,0.020415,0.018530,0.018530,0.036656
2023-05-31,0.022590,0.029100,0.012173,0.014230,0.019942,0.019942,0.171213
2023-06-30,0.022590,0.052110,0.006357,0.023255,0.019469,0.019469,0.121806
2023-07-31,0.022590,0.092465,0.016738,0.012006,0.023953,0.023953,-0.018991
2023-08-31,0.022590,0.057223,0.017070,0.013832,0.023930,0.023930,-0.041789
2023-09-30,0.022590,0.022280,0.008807,0.028334,0.020073,0.020073,-0.063555
2023-10-31,0.022590,-0.003654,-0.001958,0.013637,0.018438,0.018438,-0.011490
2023-11-30,0.022590,0.073980,0.016386,0.037931,0.021678,0.021678,0.028226
2023-12-31,0.022590,0.031034,0.017110,0.045261,0.020468,0.020468,0.135174
2024-01-31,0.022590,0.070508,0.022857,0.066033,0.021029,0.021029,0.130269
2024-02-29,0.022590,0.031602,0.003029,0.025512,0.020394,0.020394,0.090703
2024-03-31,0.022590,0.012428,-0.006460,0.042238,0.019190,0.019190,-0.026777
2024-04-30,0.022590,0.010797,0.010707,0.029218,0.021026,0.021026,0.004689
2024-05-31,0.022590,0.045906,0.002839,0.029618,0.021562,0.021562,-0.012736
