Date,enet,rf,knn,rsz,mean,ensemble,realized
2011-08-31,-0.074053,-0.093510,-0.077496,-0.049747,-0.051005,-0.081784,-0.004649
2011-09-30,-0.070714,-0.098485,-0.124386,-0.046058,-0.051005,-0.093659,-0.038257
2011-10-31,-0.061447,-0.061820,-0.055511,-0.034647,-0.048184,-0.054985,0.099403
2011-11-30,-0.058728,-0.047624,-0.074424,-0.036529,-0.048184,-0.046296,0.173277
2011-12-31,-0.064950,-0.049535,-0.035897,-0.036299,-0.046990,-0.045787,0.138732
2012-01-31,-0.052433,-0.045496,-0.052008,-0.034344,-0.046990,-0.042197,0.089697
2012-02-29,-0.055466,-0.046640,-0.074481,-0.036409,-0.045834,-0.043533,0.121171
2012-03-31,-0.057792,-0.036634,-0.073124,-0.036289,-0.045518,-0.036527,0.044855
2012-04-30,-0.052352,-0.040738,-0.068269,-0.037268,-0.045518,-0.039605,0.059019
2012-05-31,-0.055872,-0.046382,-0.052441,-0.036872,-0.043186,-0.043137,-0.002486
2012-06-30,-0.056204,-0.050806,-0.082694,-0.035792,-0.043186,-0.045495,-0.026308
2012-07-31,-0.047723,-0.023792,-0.018714,-0.034206,-0.042028,-0.027564,0.008151
2012-08-31,-0.054741,-0.014476,-0.015561,-0.031234,-0.040173,-0.020693,0.033784
2012-09-30,-0.068703,-0.012560,-0.020044,-0.032537,-0.040173,-0.020007,0.066039
2012-10-31,-0.062297,-0.033674,-0.081765,-0.035847,-0.039028,-0.034490,0.095459
2012-11-30,-0.073050,-0.048285,-0.068864,-0.036295,-0.039028,-0.043762,0.063515
2012-12-31,-0.079053,-0.059871,-0.080004,-0.036408,-0.038726,-0.050998,0.097904
2013-01-31,-0.075323,-0.053017,-0.074940,-0.034867,-0.038726,-0.046162,0.124101
2013-02-28,-0.091820,-0.082604,-0.076274,-0.034983,-0.038440,-0.064653,0.083148
2013-03-31,-0.090911,-0.075800,-0.057320,-0.033591,-0.037376,-0.060182,0.055252
2013-04-30,-0.099372,-0.078997,-0.073540,-0.032873,-0.037376,-0.061604,0.010427
2013-05-31,-0.095085,-0.081318,-0.058313,-0.027857,-0.035985,-0.060120,0.074638
2013-06-30,-0.115521,-0.090915,-0.076166,-0.029726,-0.035985,-0.063020,0.033151
2013-07-31,-0.102289,-0.053859,-0.044974,-0.029907,-0.035192,-0.038289,0.084810
2013-08-31,-0.113747,-0.048894,-0.038848,-0.031374,-0.033569,-0.031374,0.133065
2013-09-30,-0.117543,-0.072454,-0.031837,-0.031980,-0.033569,-0.031980,0.080447
2013-10-31,-0.115206,-0.074594,-0.054364,-0.030157,-0.032801,-0.030157,0.014251
2013-11-30,-0.112140,-0.081467,-0.064269,-0.031412,-0.032801,-0.031412,-0.023008
2013-12-31,-0.114438,-0.075201,-0.064404,-0.029089,-0.031810,-0.029089,-0.036631
2014-01-31,-0.042062,-0.042181,-0.031756,-0.028592,-0.031810,-0.028592,-0.073695
2014-02-28,-0.038083,-0.047797,-0.010933,-0.025675,-0.031148,-0.025675,-0.055196
2014-03-31,-0.039379,-0.044062,0.030689,-0.018786,-0.029598,-0.018786,0.073178
2014-04-30,-0.041201,-0.050789,-0.010830,-0.019095,-0.029598,-0.019095,0.224190
2014-05-31,-0.042200,-0.063032,-0.023356,-0.022281,-0.029318,-0.022281,0.327084
2014-06-30,-0.039696,-0.070987,-0.027219,-0.019580,-0.029318,-0.019580,0.332483
2014-07-31,-0.029358,-0.063458,-0.020475,-0.020446,-0.029358,-0.020446,0.354777
2014-08-31,-0.029358,-0.068112,0.012522,-0.021654,-0.029742,-0.021654,0.330060
2014-09-30,-0.029358,-0.046025,-0.005902,-0.022316,-0.029742,-0.022316,0.274518
2014-10-31,-0.029358,-0.035947,-0.025244,-0.015642,-0.027813,-0.015642,0.114821
2014-11-30,-0.029358,0.013414,0.032083,-0.013004,-0.027813,-0.013004,0.088678
2014-12-31,-0.029358,0.014855,0.018633,-0.005743,-0.023988,-0.005743,0.132421
2015-01-31,-0.023988,0.048097,0.060967,-0.002829,-0.023988,-0.002829,0.181872
2015-02-28,-0.023988,0.017764,0.030206,-0.005548,-0.021974,-0.005548,0.129868
2015-03-31,-0.023988,0.030931,0.049333,-0.000112,-0.018560,-0.000112,0.120026
2015-04-30,-0.023988,0.025928,0.044857,-0.001038,-0.018560,-0.001038,0.167499
2015-05-31,-0.023988,0.036496,0.024943,0.000274,-0.017307,0.000274,0.075692
2015-06-30,-0.023988,0.030528,0.038258,-0.001700,-0.017307,-0.001700,0.160104
2015-07-31,-0.016531,0.048029,0.055719,0.002349,-0.016531,0.002349,0.021856
2015-08-31,-0.016531,0.056433,0.033526,0.009105,-0.014763,0.009105,0.081188
2015-09-30,-0.016531,0.057801,0.056982,0.008039,-0.014763,0.008039,0.003705
2015-10-31,-0.016531,0.060132,0.061795,0.009719,-0.013154,0.009719,-0.022403
2015-11-30,-0.016531,0.050262,0.062813,0.008986,-0.013154,0.008986,0.012160
2015-12-31,-0.016531,0.034314,0.029197,0.007748,-0.011837,0.007748,-0.143728
2016-01-31,-0.011837,0.050522,0.061130,0.009744,-0.011837,0.009744,-0.033507
2016-02-29,-0.011837,0.068182,0.087848,0.007601,-0.011668,0.007601,-0.120552
2016-03-31,-0.011837,0.052455,0.055487,0.007944,-0.011132,0.007944,-0.083047
2016-04-30,-0.011837,0.033883,0.041459,0.003828,-0.011132,0.003828,-0.056653
2016-05-31,-0.011837,0.024840,0.017113,0.001826,-0.011073,0.002436,-0.155972
2016-06-30,-0.011837,0.039175,-0.003084,0.002899,-0.011073,0.002440,-0.146965
2016-07-31,-0.011721,0.008029,-0.026461,-0.002867,-0.011721,-0.005071,-0.148691
2016-08-31,-0.011721,-0.005587,-0.043861,-0.001959,-0.012352,-0.005065,-0.014552
2016-09-30,-0.011721,0.004888,-0.003571,-0.000653,-0.012352,-0.000653,0.038333
2016-10-31,-0.011721,0.003580,-0.032135,-0.002878,-0.012902,-0.002878,0.130020
2016-11-30,-0.011721,0.026733,-0.019349,-0.001629,-0.012902,-0.001629,0.226337
2016-12-31,-0.011721,0.022101,-0.077169,-0.006224,-0.014215,-0.007022,0.285091
2017-01-31,-0.014215,0.009511,-0.063123,-0.006268,-0.014215,-0.006838,0.215827
2017-02-28,-0.014215,0.002890,-0.069967,-0.004687,-0.014850,-0.005805,0.198680
2017-03-31,-0.014215,0.029687,0.018003,0.000532,-0.014600,0.002986,0.108120
2017-04-30,-0.014215,0.020158,0.026390,-0.002373,-0.014600,0.001584,0.061345
2017-05-31,-0.014215,0.021892,0.052664,0.002247,-0.012815,0.009892,0.028347
2017-06-30,-0.014215,-0.001520,-0.003642,0.003684,-0.012815,0.003684,-0.083789
2017-07-31,-0.011442,0.009650,-0.005105,0.003465,-0.011442,0.003465,-0.034662
2017-08-31,-0.011442,0.011804,0.010083,0.004670,-0.009445,0.004670,-0.037955
2017-09-30,-0.011442,-0.018614,-0.041864,0.002373,-0.009445,0.002373,0.005472
2017-10-31,-0.011442,0.018472,-0.025136,0.004536,-0.008592,0.004536,-0.080096
2017-11-30,-0.011442,0.021053,-0.045097,0.003272,-0.008592,0.003272,-0.120625
2017-12-31,-0.011442,-0.051761,-0.031413,0.002130,-0.008764,0.002130,-0.048826
2018-01-31,-0.008764,-0.056493,-0.044206,-0.000418,-0.008764,-0.000418,-0.027952
2018-02-28,-0.008764,-0.035955,-0.021006,0.000132,-0.008879,0.000132,-0.020243
2018-03-31,-0.008764,0.022205,0.044730,0.002949,-0.008945,0.002949,0.038884
2018-04-30,-0.008764,-0.042568,-0.046960,0.001177,-0.008945,0.001177,0.164153
2018-05-31,-0.008764,-0.034624,-0.034259,-0.001658,-0.009747,-0.001658,0.290658
2018-06-30,-0.008764,0.006421,-0.028517,-0.001968,-0.009747,-0.003682,0.277801
2018-07-31,-0.009917,-0.010785,-0.056602,0.000052,-0.009917,-0.007903,0.187688
2018-08-31,-0.009917,0.040262,-0.057479,0.001360,-0.010040,-0.008456,0.105345
2018-09-30,-0.009917,0.024301,-0.035626,0.001232,-0.010040,-0.006191,0.084187
2018-10-31,-0.009917,0.035348,0.016643,0.003957,-0.009082,0.004614,0.013279
2018-11-30,-0.009917,0.037451,-0.001169,0.006470,-0.009082,0.006470,0.013612
2018-12-31,-0.009917,0.038152,0.022706,0.009967,-0.006586,0.009967,-0.050398
2019-01-31,0.124912,0.024616,0.023719,0.017764,-0.006586,0.017764,0.013411
2019-02-28,0.038143,0.035158,-0.014074,0.010762,-0.005763,0.010762,0.100526
2019-03-31,0.065382,0.039482,-0.042581,0.011907,-0.004918,0.011907,0.078855
2019-04-30,0.067194,0.041740,-0.023334,0.011365,-0.004918,0.011365,0.177648
2019-05-31,0.082666,0.045499,0.003822,0.011009,-0.004765,0.011009,0.129076
2019-06-30,0.055268,0.044240,-0.027246,0.009510,-0.004765,0.009510,0.126869
2019-07-31,0.042665,0.030386,-0.025230,0.007361,-0.004954,0.007361,0.209485
2019-08-31,0.043940,0.027872,-0.033910,0.008171,-0.004445,0.012144,0.210854
2019-09-30,0.018964,0.010347,-0.045386,0.006562,-0.004445,0.008183,0.476203
2019-10-31,0.035530,0.019023,-0.014475,0.009789,-0.003362,0.017035,0.371884
2019-11-30,0.023518,0.004718,-0.048996,0.009141,-0.003362,0.009709,0.351725
2019-12-31,0.017207,0.019265,-0.024070,0.011201,-0.002298,0.016067,0.338592
2020-01-31,0.068510,0.023100,-0.002200,0.011672,-0.002298,0.032620,0.376012
2020-02-29,0.041681,0.018171,-0.021670,0.012986,-0.001444,0.025092,0.364195
2020-03-31,0.030899,0.013976,0.003648,0.018148,0.001316,0.021874,0.139572
2020-04-30,0.011400,0.013528,0.058998,0.025083,0.001316,0.015561,0.249666
2020-05-31,0.067669,0.005487,0.032632,0.033329,0.004177,0.042732,0.097736
2020-06-30,0.069825,0.008002,0.044355,0.030750,0.004177,0.043881,0.111399
2020-07-31,0.068142,0.037891,0.035409,0.028662,0.005498,0.052133,-0.025235
2020-08-31,0.017371,0.035865,0.050281,0.029773,0.008358,0.024463,-0.342590
2020-09-30,0.052302,0.021787,0.075408,0.026981,0.008358,0.039918,-0.562414
2020-10-31,0.097639,0.020185,0.076336,0.035108,0.009808,0.065411,-0.558630
2020-11-30,0.081590,0.021441,0.079276,0.032836,0.009808,0.056167,-0.319693
2020-12-31,0.141676,0.022908,0.040670,0.031077,0.010539,0.088459,-0.332653
2021-01-31,0.012186,0.038569,0.035908,0.026038,0.010539,0.022031,-0.125088
2021-02-28,-0.031884,0.030451,0.024940,0.020642,0.010402,-0.005134,0.183322
2021-03-31,0.037926,0.015032,0.027829,0.003283,0.006868,0.023681,0.012927
2021-04-30,-0.126230,0.029513,-0.072416,0.005484,0.006868,-0.031040,-0.078621
2021-05-31,0.127552,-0.011284,-0.005957,0.008187,0.003489,0.026025,-0.011700
2021-06-30,0.028483,0.041093,-0.055846,0.007236,0.003489,0.032209,0.070597
2021-07-31,-0.029815,0.037680,0.021663,0.009087,0.002221,0.030547,-0.368023
2021-08-31,0.032644,0.041018,-0.021612,0.017218,0.002422,0.034918,-0.526827
2021-09-30,0.009681,0.036202,-0.031903,0.014995,0.002422,0.030762,-0.417055
2021-10-31,0.049925,0.054940,0.028057,0.016260,0.002160,0.044841,-0.356829
2021-11-30,0.102874,0.056746,-0.010564,0.022269,0.002160,0.047939,-0.607143
2021-12-31,0.105446,0.061797,0.039997,0.025795,0.002361,0.052610,-0.398473
2022-01-31,0.164876,0.063228,-0.009567,0.022299,0.002361,0.051001,-0.198136
2022-02-28,0.127053,0.075563,0.030550,0.006524,0.001000,0.051357,-0.197325
2022-03-31,0.082374,0.084863,-0.043282,0.003472,-0.002453,0.003472,-0.071780
2022-04-30,0.105477,0.067203,-0.013752,-0.000861,-0.002453,-0.000861,-0.196978
2022-05-31,0.136453,0.087410,0.028294,-0.011395,-0.005927,-0.011395,-0.008548
2022-06-30,0.205027,0.085834,0.042175,-0.008599,-0.005927,-0.008599,-0.181312
2022-07-31,-0.007345,0.002689,-0.123006,-0.009635,-0.007345,-0.009635,-0.155786
2022-08-31,-0.007345,-0.005802,-0.139418,-0.022108,-0.008709,-0.022108,-0.034191
2022-09-30,-0.007345,-0.006775,-0.168310,-0.017629,-0.008709,-0.017629,-0.096534
2022-10-31,-0.007345,-0.009420,-0.154033,-0.015469,-0.009604,-0.015469,0.048354
2022-11-30,-0.007345,0.003969,-0.145851,-0.019138,-0.009604,-0.019138,0.069120
2022-12-31,-0.007345,-0.003308,-0.149964,-0.020589,-0.010207,-0.020589,0.038963
2023-01-31,-0.077209,-0.022308,-0.123553,-0.015128,-0.010207,-0.015128,0.022438
2023-02-28,-0.047696,0.003547,-0.074552,-0.013341,-0.010719,-0.013341,-0.027128
2023-03-31,-0.053773,0.001248,-0.053226,-0.014379,-0.011102,-0.014379,-0.106379
2023-04-30,-0.041193,-0.002608,-0.075375,-0.008882,-0.011102,-0.008882,-0.076614
2023-05-31,-0.038219,-0.005954,-0.084392,-0.007594,-0.010617,-0.007594,-0.086587
2023-06-30,-0.029193,0.014355,-0.053438,-0.002675,-0.010617,-0.002675,-0.014177
2023-07-31,-0.005012,0.014964,-0.034181,-0.005994,-0.010445,-0.005994,0.085701
2023-08-31,-0.011733,0.004513,-0.023711,-0.006703,-0.010389,-0.006703,0.111245
2023-09-30,-0.011254,0.000014,-0.031995,-0.005899,-0.010389,-0.005899,0.093778
2023-10-31,-0.002949,0.018240,-0.004411,-0.007202,-0.010943,-0.007202,0.018636
2023-11-30,0.021428,0.007347,-0.046154,-0.005091,-0.010943,-0.005091,-0.018263
2023-12-31,0.023882,0.025894,-0.066611,-0.001631,-0.011210,-0.001631,-0.028011
2024-01-31,0.019286,0.023750,-0.063999,-0.001965,-0.011210,-0.001965,-0.061636
2024-02-29,0.027958,0.050507,0.024905,-0.000655,-0.010883,-0.000655,0.016861
2024-03-31,0.025323,0.056718,0.012358,0.001468,-0.010122,0.001468,0.105370
2024-04-30,0.016396,0.046948,0.015454,-0.002210,-0.010122,-0.002210,0.091847
2024-05-31,0.007050,0.019854,-0.045904,-0.005737,-0.010053,-0.005737,-0.008086
2024-06-30,-0.001867,-0.027659,-0.026242,-0.007773,-0.010053,-0.007773,-0.003793
2024-07-31,0.002112,-0.015357,-0.004791,-0.004919,-0.010113,-0.004919,0.033716
2024-08-31,0.019036,0.007893,-0.018159,-0.000294,-0.010194,-0.000294,-0.058367
2024-09-30,0.013839,0.008955,0.003506,-0.000941,-0.010194,-0.000941,-0.125680
2024-10-31,0.020776,0.006835,0.066439,-0.000265,-0.009480,-0.000265,0.041021
2024-11-30,0.006843,0.009813,0.048214,0.001640,-0.009480,0.001640,0.040053
2024-12-31,0.010845,0.015363,0.043710,-0.002588,-0.009457,-0.002588,-0.017637
2025-01-31,0.013472,0.029304,0.000417,-0.004999,-0.009457,-0.004999,-0.115257
2025-02-28,0.012650,0.041665,-0.048749,-0.003758,-0.009317,-0.003758,-0.078412
2025-03-31,0.006907,0.000566,0.022717,-0.006823,-0.009851,-0.006823,-0.009937
2025-04-30,0.010823,0.000424,-0.021225,-0.006429,-0.009851,-0.006429,-0.076576
2025-05-31,0.003894,0.003248,0.002648,0.000964,-0.009528,0.000964,0.071714
2025-06-30,0.006380,0.077963,0.055292,-0.001686,-0.009528,-0.001686,0.086199
2025-07-31,-0.000478,0.041365,0.048309,-0.004492,-0.009554,-0.004492,0.006092
2025-08-31,-0.012226,-0.007519,-0.012014,-0.006600,-0.010108,-0.006600,-0.082499
2025-09-30,0.002548,0.036287,-0.018784,-0.006374,-0.010108,-0.006374,-0.329822
2025-10-31,0.004010,0.005092,-0.057240,-0.007286,-0.010317,-0.007286,-0.353591
2025-11-30,-0.003017,-0.002927,-0.044769,-0.006813,-0.010317,-0.006813,-0.307413
2025-12-31,-0.008597,-0.001280,0.011004,-0.005589,-0.009757,-0.005589,-0.258847
2026-01-31,-0.011222,0.002100,0.034530,-0.003165,-0.009757,-0.003165,
2026-02-28,-0.028962,-0.040469,-0.035254,-0.011414,-0.009708,-0.011414,
2026-03-31,-0.029304,-0.015041,-0.031816,-0.008678,-0.010928,-0.008678,
2026-04-30,-0.041928,-0.025302,0.058505,-0.015318,-0.010928,-0.015318,
2026-05-31,-0.034911,-0.048061,-0.001949,-0.018315,-0.012901,-0.018315,
2026-06-30,-0.043425,-0.047603,-0.012781,-0.018757,-0.012901,-0.018757,
