date,prob_oos
1970-01-31,0.6508662854862194
1970-02-28,0.7110760230159524
1970-03-31,0.6728709413454529
1970-04-30,0.47542955005828824
1970-05-31,0.41574014282060456
1970-06-30,0.5806087296010589
1970-07-31,0.48120634566001297
1970-08-31,0.4349918265508634
1970-09-30,0.5259427360771866
1970-10-31,0.5737711540965349
1970-11-30,0.480634090618059
1970-12-31,0.3388530481277504
1971-01-31,0.12068655405562166
1971-02-28,0.035891926440930755
1971-03-31,0.027148871776782924
1971-04-30,0.06722998031228879
1971-05-31,0.07090822903089732
1971-06-30,0.11743608513091368
1971-07-31,0.20609747038701673
1971-08-31,0.2817709616065149
1971-09-30,0.34887690173867236
1971-10-31,0.29956983023181466
1971-11-30,0.27908742158964306
1971-12-31,0.23197534810489046
1972-01-31,0.21122879554288776
1972-02-29,0.18682355278894405
1972-03-31,0.1847256198610829
1972-04-30,0.20626969508794343
1972-05-31,0.22055538260402308
1972-06-30,0.23146822117359697
1972-07-31,0.22116346982472335
1972-08-31,0.2531735811887522
1972-09-30,0.24449816329544125
1972-10-31,0.22543771021228592
1972-11-30,0.22703235849370956
1972-12-31,0.22509666656134222
1973-01-31,0.22518976680561062
1973-02-28,0.226729039660989
1973-03-31,0.2516395267177739
1973-04-30,0.28756748282280276
1973-05-31,0.3034362185115909
1973-06-30,0.32121054834438484
1973-07-31,0.3517347412514978
1973-08-31,0.3686203061563272
1973-09-30,0.440534959442673
1973-10-31,0.4538786755243757
1973-11-30,0.43203507791699136
1973-12-31,0.4581261519876767
1974-01-31,0.47709745662405906
1974-02-28,0.4896056726519959
1974-03-31,0.485888930044629
1974-04-30,0.5087003128241128
1974-05-31,0.5551870135196665
1974-06-30,0.5946200901855241
1974-07-31,0.6153528457293987
1974-08-31,0.658235125801448
1974-09-30,0.6638742955183801
1974-10-31,0.7370575752454939
1974-11-30,0.7514940899414128
1974-12-31,0.6972565948936188
1975-01-31,0.6401583894874512
1975-02-28,0.5863769322746987
1975-03-31,0.5464876324790089
1975-04-30,0.4728586246475576
1975-05-31,0.4570899115909463
1975-06-30,0.43455730652048236
1975-07-31,0.42767971532670435
1975-08-31,0.4141987119030499
1975-09-30,0.38422354477471937
1975-10-31,0.37358634830465276
1975-11-30,0.3495940675864254
1975-12-31,0.33180435485487025
1976-01-31,0.32166032995625676
1976-02-29,0.3064930026942062
1976-03-31,0.275289548283274
1976-04-30,0.2552717281241112
1976-05-31,0.2355086690080813
1976-06-30,0.23231882233970919
1976-07-31,0.22448198515385562
1976-08-31,0.21362765907859982
1976-09-30,0.21728316420897203
1976-10-31,0.19847249682830706
1976-11-30,0.2007766321159766
1976-12-31,0.20100623910323692
1977-01-31,0.20036475292901382
1977-02-28,0.20647860720134334
