Date,mean,enet,rf,knn,rsz,ensemble,realized
2020-01-31,0.084663,0.084663,0.051676,0.120147,0.093588,0.084663,0.180351
2020-02-07,0.084663,0.084663,0.051954,0.063234,0.093030,0.084663,0.141994
2020-02-14,0.084663,0.084663,0.049365,0.089536,0.092387,0.084663,0.147974
2020-02-21,0.084663,0.084663,0.050356,0.020293,0.092727,0.084663,0.125295
2020-02-28,0.084663,0.084663,0.051043,0.027502,0.093258,0.084663,0.236996
2020-03-06,0.084663,0.084663,0.080194,0.057231,0.093748,0.084663,0.183482
2020-03-13,0.084663,0.084663,0.067355,0.092286,0.091355,0.084663,0.285932
2020-03-20,0.084663,0.084663,0.080469,0.135094,0.094207,0.084663,0.480095
2020-03-27,0.084663,0.084663,0.081290,0.118516,0.093841,0.084663,0.398760
2020-04-03,0.084663,0.084663,0.058076,0.023541,0.087616,0.084663,0.362533
2020-04-10,0.084663,0.084663,0.058079,0.074894,0.086805,0.084663,0.263581
2020-04-17,0.084663,0.084663,0.047693,0.013054,0.089859,0.084663,0.224564
2020-04-24,0.084663,0.084663,0.050605,0.008855,0.090692,0.084663,0.252832
2020-05-01,0.084663,0.084663,0.046447,0.078287,0.095553,0.084663,0.259932
2020-05-08,0.084663,0.084663,0.047925,0.034914,0.093097,0.084663,0.267908
2020-05-15,0.084663,0.084663,0.041442,0.124713,0.091942,0.084663,0.248884
2020-05-22,0.084663,0.084663,0.045184,0.114891,0.094370,0.084663,0.268193
2020-05-29,0.084663,0.084663,0.044542,0.155885,0.093831,0.084663,0.218962
2020-06-05,0.084663,0.084663,0.048803,0.083789,0.090738,0.084663,0.201737
2020-06-12,0.084663,0.084663,0.050344,0.086034,0.090542,0.084663,0.296418
2020-06-19,0.084663,0.084663,0.053304,0.089253,0.091213,0.084663,0.247717
2020-06-26,0.084663,0.084663,0.046650,0.083432,0.089851,0.084663,0.309160
2020-07-03,0.084663,0.084663,0.072137,0.081043,0.092444,0.084663,0.282347
2020-07-10,0.084663,0.084663,0.067063,0.067664,0.090788,0.084663,0.297916
2020-07-17,0.084663,0.084663,0.066739,0.081178,0.090552,0.084663,0.233560
2020-07-24,0.084663,0.084663,0.066643,0.072161,0.090840,0.084663,0.270468
2020-07-31,0.084663,0.084663,0.058193,0.061143,0.089758,0.084663,0.271739
2020-08-07,0.084663,0.084663,0.053383,0.066925,0.091168,0.084663,0.268761
2020-08-14,0.084663,0.084663,0.053662,0.058613,0.090041,0.084663,0.271260
2020-08-21,0.084663,0.084663,0.054825,0.062152,0.092170,0.084663,0.294029
2020-08-28,0.084663,0.084663,0.055320,0.062152,0.091420,0.084663,0.265974
2020-09-04,0.084663,0.084663,0.054715,0.039453,0.091035,0.084663,0.314851
2020-09-11,0.084663,0.084663,0.055952,0.062048,0.091711,0.084663,0.293267
2020-09-18,0.084663,0.084663,0.055159,0.028841,0.092469,0.084663,0.279797
2020-09-25,0.084663,0.084663,0.053690,0.029090,0.092581,0.084663,0.300461
2020-10-02,0.084663,0.084663,0.052316,0.045270,0.093949,0.084663,0.240910
2020-10-09,0.084663,0.084663,0.049231,0.014228,0.093237,0.084663,0.189160
2020-10-16,0.084663,0.084663,0.048154,0.011279,0.090331,0.084663,0.203696
2020-10-23,0.084663,0.084663,0.049249,0.023428,0.091127,0.084663,0.239648
2020-10-30,0.084663,0.084663,0.047044,0.008550,0.092037,0.084663,0.336232
2020-11-06,0.084663,0.084663,0.055500,0.074426,0.092958,0.084663,0.226954
2020-11-13,0.084663,0.084663,0.048490,-0.001149,0.090248,0.084663,0.211480
2020-11-20,0.084663,0.084663,0.049254,0.004553,0.091102,0.084663,0.240611
2020-11-27,0.084663,0.084663,0.049829,0.038710,0.091586,0.084663,0.224080
2020-12-04,0.084663,0.084663,0.048656,0.030951,0.091437,0.084663,0.175930
2020-12-11,0.084663,0.084663,0.048049,-0.005070,0.091679,0.084663,0.223252
2020-12-18,0.084663,0.084663,0.047366,-0.001377,0.093645,0.084663,0.238966
2020-12-25,0.084663,0.084663,0.050018,-0.009402,0.091786,0.084663,0.268185
2021-01-01,0.084663,0.084663,0.049845,0.015167,0.094172,0.084663,0.260386
2021-01-08,0.084663,0.084663,0.049965,-0.036067,0.093528,0.084663,0.161438
2021-01-15,0.084663,0.084663,0.049453,-0.006933,0.092803,0.084663,0.163179
2021-01-22,0.084663,0.084663,0.047823,-0.023512,0.092780,0.084663,0.117348
2021-01-29,0.084663,0.084663,0.050885,-0.006698,0.092745,0.084663,0.151125
2021-02-05,0.084663,0.084663,0.051584,-0.005796,0.092627,0.084663,0.160723
2021-02-12,0.084663,0.084663,0.049508,0.003319,0.091872,0.084663,0.127050
2021-02-19,0.084663,0.084663,0.045031,-0.000232,0.092253,0.084663,0.131019
2021-02-26,0.084663,0.084663,0.050920,-0.009182,0.093501,0.084663,0.180098
2021-03-05,0.084663,0.084663,0.049547,0.013613,0.093490,0.084663,0.189914
2021-03-12,0.084663,0.084663,0.067881,0.010495,0.093441,0.084663,0.141807
2021-03-19,0.084663,0.084663,0.049025,0.012029,0.092001,0.084663,0.208137
2021-03-26,0.084663,0.084663,0.067844,0.035754,0.091594,0.084663,0.181348
2021-04-02,0.084663,0.084663,0.106389,0.044885,0.091672,0.084663,0.203431
2021-04-09,0.084663,0.084663,0.112035,0.049827,0.093165,0.084663,0.228454
2021-04-16,0.084663,0.084663,0.092602,0.054452,0.092117,0.084663,0.157767
2021-04-23,0.084663,0.084663,0.091468,0.065308,0.089622,0.084663,0.096407
2021-04-30,0.084663,0.084663,0.034736,0.065603,0.086754,0.084663,0.089382
2021-05-07,0.084663,0.084663,0.035403,0.052283,0.086257,0.084663,0.061154
2021-05-14,0.084663,0.084663,0.032658,0.064322,0.086759,0.084663,0.056787
2021-05-21,0.084663,0.084663,0.042592,0.076828,0.087566,0.084663,0.058680
2021-05-28,0.084663,0.084663,0.045500,0.074720,0.089589,0.084663,0.099990
2021-06-04,0.084663,0.084663,0.061085,0.133244,0.092797,0.084663,0.078696
2021-06-11,0.084663,0.084663,0.058441,0.128086,0.092987,0.084663,0.022122
2021-06-18,0.084663,0.084663,0.063084,0.152850,0.093117,0.084663,-0.017098
2021-06-25,0.084663,0.084663,0.062362,0.167221,0.094949,0.084663,0.043045
2021-07-02,0.084663,0.084663,0.062629,0.136912,0.090882,0.084663,0.025784
2021-07-09,0.084663,0.084663,0.057703,0.143076,0.091059,0.084663,0.030794
2021-07-16,0.084663,0.084663,0.060869,0.160710,0.091911,0.084663,0.027255
2021-07-23,0.084663,0.084663,0.059505,0.157932,0.092886,0.084663,0.002054
2021-07-30,0.084663,0.084663,0.060777,0.144003,0.092812,0.084663,0.016708
2021-08-06,0.084663,0.084663,0.060066,0.154053,0.091797,0.084663,0.003415
2021-08-13,0.084663,0.084663,0.059922,0.081258,0.092724,0.084663,0.014257
2021-08-20,0.084663,0.084663,0.059042,0.120505,0.092070,0.084663,-0.008995
2021-08-27,0.084663,0.084663,0.060856,0.107435,0.093187,0.084663,-0.040537
2021-09-03,0.084663,0.084663,0.054797,0.078711,0.091411,0.084663,-0.073158
2021-09-10,0.084663,0.084663,0.058047,0.135416,0.092708,0.084663,-0.005707
2021-09-17,0.084663,0.084663,0.058853,0.123669,0.092885,0.084663,-0.027558
2021-09-24,0.084663,0.084663,0.063088,0.170869,0.094731,0.084663,-0.055899
2021-10-01,0.084663,0.084663,0.061500,0.127257,0.091167,0.084663,-0.034338
2021-10-08,0.084663,0.084663,0.062587,0.116806,0.090883,0.084663,-0.019295
2021-10-15,0.084663,0.084663,0.055436,0.126600,0.090666,0.084663,-0.017033
2021-10-22,0.084663,0.084663,0.055722,0.126190,0.090241,0.084663,-0.024299
2021-10-29,0.084663,0.084663,0.057432,0.132849,0.089699,0.084663,0.007973
2021-11-05,0.084663,0.084663,0.066646,0.097370,0.089110,0.084663,-0.000409
2021-11-12,0.084663,0.084663,0.059990,0.126092,0.088852,0.084663,0.010097
2021-11-19,0.084663,0.084663,0.059669,0.146056,0.088452,0.084663,0.027473
2021-11-26,0.084663,0.084663,0.081813,0.159165,0.089917,0.084663,0.055106
2021-12-03,0.084663,0.084663,0.077770,0.134136,0.089669,0.084663,0.088537
2021-12-10,0.084663,0.084663,0.076082,0.179581,0.089951,0.084663,0.040905
2021-12-17,0.084663,0.084663,0.069491,0.133729,0.088047,0.084663,-0.002337
2021-12-24,0.084663,0.084663,0.058586,0.158701,0.090000,0.084663,-0.007794
2021-12-31,0.084663,0.084663,0.059985,0.161341,0.089635,0.084663,-0.020792
2022-01-07,0.084663,0.084663,0.075655,0.091734,0.089444,0.084663,0.025514
2022-01-14,0.084663,0.084663,0.065079,0.091101,0.089767,0.084663,0.025989
2022-01-21,0.084663,0.084663,0.077364,0.081805,0.089107,0.084663,0.050362
2022-01-28,0.084663,0.084663,0.058482,0.096187,0.089631,0.084663,0.034059
2022-02-04,0.084663,0.084663,0.070814,0.123211,0.088861,0.084663,0.018529
2022-02-11,0.084663,0.084663,0.075447,0.068172,0.088165,0.084663,0.033001
2022-02-18,0.084663,0.084663,0.071924,0.090193,0.088679,0.084663,0.051216
