date,prob_oos
2005-01-31,0.0254631115335083
2005-02-28,0.025548341204560492
2005-03-31,0.02464426570098186
2005-04-30,0.015039367618281538
2005-05-31,0.022913867957990147
2005-06-30,0.04873591966659605
2005-07-31,0.04846873354952618
2005-08-31,0.04499631256997258
2005-09-30,0.02333711265935932
2005-10-31,0.02042919738314546
2005-11-30,0.023751901993708767
2005-12-31,0.05712730797292022
2006-01-31,0.043033942646435785
2006-02-28,0.03612632177521357
2006-03-31,0.03456524276281469
2006-04-30,0.057701370551922204
2006-05-31,0.0525568940323088
2006-06-30,0.03196259897646401
2006-07-31,0.03442237915163004
2006-08-31,0.028368349102110668
2006-09-30,0.036710014290012916
2006-10-31,0.07568965630340957
2006-11-30,0.10913125585450718
2006-12-31,0.08234987214690852
2007-01-31,0.08744176074385197
2007-02-28,0.08182432080749755
2007-03-31,0.044843668125081705
2007-04-30,0.03414778848781822
2007-05-31,0.06902859651248146
2007-06-30,0.17497948803671573
2007-07-31,0.09456147755412228
2007-08-31,0.1112430805785269
2007-09-30,0.31508690494839686
2007-10-31,0.41063328500574087
2007-11-30,0.36243099096330195
2007-12-31,0.16035269364005098
2008-01-31,0.3465423327362718
2008-02-29,0.5981381347122443
2008-03-31,0.6739845351968072
2008-04-30,0.8729060815191965
2008-05-31,0.9262592472000217
2008-06-30,0.7272577106249664
2008-07-31,0.5508648589207555
2008-08-31,0.6554972354761576
2008-09-30,0.8132829202144689
2008-10-31,0.0024610038023943036
2008-11-30,0.9351253196579075
2008-12-31,0.9994250861316537
2009-01-31,0.9952814225674821
2009-02-28,0.9831217302685472
2009-03-31,0.31587051795151205
2009-04-30,0.4099493040226888
2009-05-31,0.1772740394736815
2009-06-30,0.024710800926210738
2009-07-31,0.1897658868525372
2009-08-31,0.08299026536779017
2009-09-30,0.03418372238449459
2009-10-31,0.027604636304811532
2009-11-30,0.073402219154285
2009-12-31,0.13528217717820276
2010-01-31,0.34529214273153036
2010-02-28,0.12927088460966055
2010-03-31,0.44208415587545696
2010-04-30,0.4670519392098605
2010-05-31,0.35046213931364334
2010-06-30,0.20660847421793344
2010-07-31,0.1898108617207503
2010-08-31,0.24533046229309777
2010-09-30,0.17771807500093267
2010-10-31,0.0709296019493001
2010-11-30,0.177245570832742
2010-12-31,0.18024627748490685
2011-01-31,0.22494364474210207
2011-02-28,0.16659440636564818
2011-03-31,0.3996292296035783
2011-04-30,0.2486910370414928
2011-05-31,0.258615831513163
2011-06-30,0.30750361076729127
2011-07-31,0.40825198888953124
