date,mean,enet,knn,rf,mlp,realized
1966-12-31,0.004945,0.004963,-0.003364,0.001966,0.042954,0.078178
1967-01-31,0.005110,0.005110,0.004748,0.004255,-0.025991,0.001963
1967-02-28,0.005110,0.005110,0.007928,0.006836,-0.024936,0.039410
1967-03-31,0.005179,0.005110,0.009025,0.007937,-0.016924,0.042240
1967-04-30,0.005179,0.005179,0.010559,0.004482,0.017532,-0.052441
1967-05-31,0.005134,0.005179,0.010680,0.003744,0.040799,0.017512
1967-06-30,0.005134,0.005179,0.005097,0.003534,0.040065,0.045344
1967-07-31,0.005250,0.005250,0.005179,0.005065,0.063192,-0.011715
1967-08-31,0.005213,0.005250,0.010780,0.004797,0.091852,0.032785
1967-09-30,0.005213,0.005250,0.009358,0.006476,0.031405,-0.035260
1967-10-31,0.005184,0.005184,0.003770,0.005643,0.122354,0.007503
1967-11-30,0.005184,0.005184,-0.003307,0.003804,0.157070,0.026277
1967-12-31,0.005236,0.005184,-0.002260,0.005991,0.106948,-0.043848
1968-01-31,0.005128,0.005128,-0.007064,0.001907,0.096137,-0.031223
1968-02-29,0.005128,0.005128,-0.003965,0.001026,0.074705,0.009400
1968-03-31,0.005058,0.005128,-0.002372,0.003782,0.020225,0.080488
1968-04-30,0.005058,0.005058,-0.005914,0.003540,0.051221,0.012518
1968-05-31,0.005238,0.005058,-0.000655,0.003646,0.083137,0.009120
1968-06-30,0.005238,0.005058,-0.001505,0.000387,0.110395,-0.018478
1968-07-31,0.005195,0.005195,-0.000231,-0.000229,0.071130,0.011459
1968-08-31,0.005209,0.005195,0.005937,-0.001385,0.032502,0.038539
1968-09-30,0.005209,0.005195,0.007515,0.002871,0.007793,0.007208
1968-10-31,0.005285,0.005285,0.004547,0.001237,0.046191,0.047964
1968-11-30,0.005285,0.005285,0.005122,0.000299,0.047816,-0.041617
1968-12-31,0.005276,0.005285,0.007723,0.001837,0.076531,-0.008184
1969-01-31,0.005247,0.005247,0.001245,0.001902,0.109948,-0.047374
1969-02-28,0.005247,0.005247,0.000512,0.005375,0.044560,0.034444
1969-03-31,0.005197,0.005247,-0.001043,0.003768,0.024962,0.021476
1969-04-30,0.005197,0.005197,0.000951,0.003076,-0.000541,-0.002218
1969-05-31,0.005216,0.005197,-0.000738,0.004099,0.011077,-0.055577
1969-06-30,0.005216,0.005197,-0.001022,0.004012,0.029722,-0.060178
1969-07-31,0.004950,0.004950,-0.004302,-0.000099,-0.000434,0.040074
1969-08-31,0.005024,0.004950,-0.000154,0.013357,0.000407,-0.025024
1969-09-30,0.005024,0.004950,-0.004224,0.012435,0.001778,0.042955
1969-10-31,0.005040,0.005040,-0.006495,0.012812,0.003887,-0.034082
1969-11-30,0.005040,0.005040,-0.002740,0.012699,0.001177,-0.018655
1969-12-31,0.004909,0.005040,-0.003904,0.012248,0.001863,-0.076472
1970-01-31,0.004740,0.004740,-0.005413,0.007398,-0.003579,0.052694
1970-02-28,0.004740,0.004740,-0.003221,0.008569,-0.009023,0.001452
1970-03-31,0.004832,0.004740,0.001214,0.008252,0.006072,-0.090483
1970-04-30,0.004832,0.004832,0.002193,0.009424,0.005260,-0.060967
1970-05-31,0.004499,0.004832,-0.002020,0.011891,-0.013406,-0.050033
1970-06-30,0.004499,0.004832,-0.005068,0.013592,-0.006598,0.073295
1970-07-31,0.004529,0.004529,0.004498,0.011868,0.002289,0.044459
1970-08-31,0.004611,0.004529,-0.000406,0.008632,0.010759,0.034102
1970-09-30,0.004611,0.004529,0.000156,0.006868,0.009585,-0.012456
1970-10-31,0.004636,0.004636,0.004486,0.010743,0.009364,0.047447
1970-11-30,0.004636,0.004636,0.001210,0.008261,0.007545,0.056766
1970-12-31,0.004829,0.004636,0.013921,0.018704,0.007683,0.040477
1971-01-31,0.004902,0.004902,0.018271,0.021801,-0.015631,0.009074
1971-02-28,0.004902,0.004902,0.019870,0.020314,-0.027663,0.036796
1971-03-31,0.004975,0.004902,0.026370,0.021198,0.004728,0.036288
1971-04-30,0.004975,0.004975,0.019473,0.020448,-0.015337,-0.041558
1971-05-31,0.004944,0.004975,0.025047,0.017723,-0.019124,-0.009335
1971-06-30,0.004944,0.004975,0.020341,0.017497,-0.004568,-0.031611
1971-07-31,0.004842,0.004842,0.016497,0.014684,0.006265,0.036095
1971-08-31,0.004905,0.004842,0.009491,0.014356,0.004473,-0.006968
1971-09-30,0.004905,0.004842,0.012194,0.014532,-0.000210,-0.041794
1971-10-31,0.004788,0.004788,0.009060,0.013552,-0.001468,-0.002547
1971-11-30,0.004788,0.004788,0.007527,0.014903,-0.002986,0.086179
1971-12-31,0.004935,0.004788,0.012029,0.015150,0.009594,0.018121
1972-01-31,0.004961,0.004961,0.013193,0.012780,0.009597,0.025303
1972-02-29,0.004961,0.004961,-0.001303,0.007403,0.005443,0.005912
1972-03-31,0.005003,0.004961,0.003515,0.005828,0.004216,0.004384
1972-04-30,0.005003,0.005003,0.007573,0.002069,0.000730,0.017275
1972-05-31,0.005026,0.005003,0.009147,0.004545,0.001036,-0.021821
1972-06-30,0.005026,0.005003,0.013883,0.009405,0.002142,0.002333
1972-07-31,0.004968,0.004968,0.012860,0.008828,0.002478,0.034454
1972-08-31,0.005026,0.004968,0.012634,0.009310,0.004236,-0.004861
1972-09-30,0.005026,0.004968,0.012670,0.002125,-0.000899,0.009317
1972-10-31,0.005015,0.005015,0.010655,0.003162,-0.001696,0.045617
1972-11-30,0.005015,0.005015,0.006591,0.003396,-0.001595,0.011828
1972-12-31,0.005107,0.005015,0.006240,0.004551,-0.003865,-0.017111
1973-01-31,0.005064,0.005064,0.002387,0.004317,0.000833,-0.037490
1973-02-28,0.005064,0.005064,0.001301,0.003202,0.001357,-0.001433
1973-03-31,0.004969,0.005064,0.001125,0.002195,0.003523,-0.040800
1973-04-30,0.004969,0.004969,-0.004601,0.000579,0.005223,-0.018884
1973-05-31,0.004836,0.004969,0.000116,0.005880,0.006788,-0.006575
1973-06-30,0.004836,0.004969,-0.002230,0.010098,0.007320,0.037982
1973-07-31,0.004877,0.004877,0.001970,0.009390,0.007292,-0.036685
1973-08-31,0.004798,0.004877,-0.004800,0.007515,-0.001725,0.040096
1973-09-30,0.004798,0.004877,-0.000796,0.010048,0.000256,-0.001291
1973-10-31,0.004853,0.004853,0.005215,0.010723,-0.012416,-0.113861
1973-11-30,0.004853,0.004853,0.005643,0.010297,-0.002421,0.016569
1973-12-31,0.004650,0.004853,0.002408,0.015569,-0.001474,-0.010046
1974-01-31,0.004623,0.004623,0.001445,0.007495,0.008189,-0.003624
1974-02-28,0.004623,0.004623,0.000140,0.007238,0.008304,-0.023280
1974-03-31,0.004554,0.004623,-0.003029,0.006898,0.009707,-0.039051
1974-04-30,0.004554,0.004554,-0.000565,0.007296,0.007651,-0.033551
1974-05-31,0.004401,0.004554,-0.003290,0.007488,0.007392,-0.014665
1974-06-30,0.004401,0.004554,-0.004499,0.008708,0.009526,-0.077791
1974-07-31,0.004211,0.004211,-0.004177,-0.003230,0.003805,-0.090279
1974-08-31,0.004035,0.004211,-0.007861,0.003804,0.010454,-0.119335
1974-09-30,0.004035,0.004211,-0.008570,0.004018,-0.003015,0.163047
1974-10-31,0.004101,0.004101,-0.003531,0.004158,0.011795,-0.053180
1974-11-30,0.004101,0.004101,0.000521,0.007950,0.011735,-0.020152
1974-12-31,0.003950,0.004101,-0.004817,0.010692,0.010161,0.122812
1975-01-31,0.004170,0.004170,0.004773,0.011497,0.019041,0.059886
1975-02-28,0.004170,0.004170,0.007526,0.013127,0.061558,0.021694
1975-03-31,0.004305,0.004170,0.018442,0.013232,0.083240,0.047265
1975-04-30,0.004305,0.004305,0.027567,0.009106,0.132214,0.044101
1975-05-31,0.004457,0.004305,0.027036,0.010662,0.157690,0.044323
1975-06-30,0.004457,0.004305,0.019961,0.008065,0.157690,-0.067654
1975-07-31,0.004398,0.004398,0.022321,0.009983,0.007813,-0.021070
1975-08-31,0.004351,0.004398,0.009010,0.011943,0.007138,-0.034645
1975-09-30,0.004351,0.004398,0.008029,0.018279,0.008023,0.061643
1975-10-31,0.004385,0.004385,0.005006,0.016709,0.006082,0.024708
1975-11-30,0.004385,0.004385,0.010634,0.018743,0.007794,-0.011508
1975-12-31,0.004393,0.004385,0.014880,0.018086,0.006654,0.118306
1976-01-31,0.004599,0.004599,0.020920,0.015411,0.008011,-0.011402
1976-02-29,0.004599,0.004599,0.012265,0.011961,0.006784,0.030689
1976-03-31,0.004617,0.004599,0.012531,0.011497,0.005624,-0.010995
1976-04-30,0.004617,0.004617,0.016625,0.018226,0.008904,-0.014364
1976-05-31,0.004555,0.004617,0.013546,0.017327,0.010871,0.040926
1976-06-30,0.004555,0.004617,0.013691,0.009246,0.007356,-0.008055
1976-07-31,0.004598,0.004598,0.012135,0.007185,0.005486,-0.005124
1976-08-31,0.004580,0.004598,0.011910,0.012350,0.006936,0.022641
1976-09-30,0.004580,0.004598,0.007175,0.011644,0.008355,-0.022235
1976-10-31,0.004565,0.004565,0.002983,0.011526,0.009900,-0.007775
1976-11-30,0.004565,0.004565,0.010484,0.010551,0.008652,0.052498
1976-12-31,0.004628,0.004565,0.003916,0.008723,0.011044,-0.050530
1977-01-31,0.004530,0.004530,0.008252,0.009654,0.008393,-0.021660
1977-02-28,0.004530,0.004530,0.004148,0.006683,0.008048,-0.014025
1977-03-31,0.004451,0.004530,0.006401,0.007193,0.008561,0.000203
1977-04-30,0.004451,0.004451,0.006172,0.006777,0.008375,-0.023568
1977-05-31,0.004394,0.004451,0.004922,0.006977,0.008460,0.045360
1977-06-30,0.004394,0.004451,0.002081,0.007130,0.009185,-0.016222
1977-07-31,0.004430,0.004430,0.002390,0.004963,0.008318,-0.021042
1977-08-31,0.004385,0.004430,0.003681,0.003624,0.007405,-0.002480
1977-09-30,0.004385,0.004430,0.002885,0.007015,0.007469,-0.043406
1977-10-31,0.004290,0.004290,0.000537,0.007693,0.007217,0.026966
1977-11-30,0.004290,0.004290,-0.001109,0.009261,0.005779,0.002847
1977-12-31,0.004327,0.004290,0.000264,0.007984,0.004797,-0.061514
1978-01-31,0.004213,0.004213,-0.007142,0.001974,0.003332,-0.024762
1978-02-28,0.004213,0.004213,-0.002848,0.004257,0.003788,0.024931
1978-03-31,0.004198,0.004213,-0.004775,0.003803,0.003671,0.085416
1978-04-30,0.004198,0.004198,-0.001132,0.006310,0.003951,0.004234
1978-05-31,0.004338,0.004198,0.003072,0.008215,0.003653,-0.017585
1978-06-30,0.004338,0.004198,0.002938,0.007212,0.002984,0.053910
1978-07-31,0.004386,0.004386,0.003075,0.009095,0.001730,0.025924
1978-08-31,0.004423,0.004386,0.004244,0.008890,0.003046,-0.007261
1978-09-30,0.004423,0.004386,-0.000450,0.004555,0.002171,-0.091574
1978-10-31,0.004239,0.004239,-0.005735,0.003065,0.002081,0.016640
1978-11-30,0.004239,0.004239,-0.007153,0.005524,0.001196,0.014889
1978-12-31,0.004278,0.004239,-0.013006,0.008052,0.001112,0.039746
1979-01-31,0.004338,0.004338,-0.013446,0.008489,0.002222,-0.036526
1979-02-28,0.004338,0.004338,-0.010235,0.007735,0.002255,0.055152
1979-03-31,0.004355,0.004338,-0.011624,0.008169,0.002432,0.001673
1979-04-30,0.004355,0.004355,-0.008365,0.010300,0.002484,-0.026336
1979-05-31,0.004299,0.004355,-0.009512,0.008015,0.002643,0.038656
1979-06-30,0.004299,0.004355,-0.010568,0.007807,0.003036,0.008745
1979-07-31,0.004364,0.004364,-0.008761,0.012492,0.004910,0.053078
1979-08-31,0.004446,0.004364,-0.008478,0.011972,0.004467,0.000000
1979-09-30,0.004446,0.004364,-0.009619,0.010352,0.004046,-0.068606
1979-10-31,0.004316,0.004316,-0.011255,0.010477,0.003464,0.042624
1979-11-30,0.004316,0.004316,-0.004781,0.009849,0.010852,0.016767
1979-12-31,0.004401,0.004316,-0.003792,0.012266,0.002435,0.057625
1980-01-31,0.004490,0.004490,-0.003000,0.016475,0.003379,-0.004380
1980-02-29,0.004490,0.004490,-0.006095,0.015608,0.027570,-0.101795
1980-03-31,0.004298,0.004490,-0.002355,0.012382,0.087644,0.041140
1980-04-30,0.004298,0.004298,-0.002226,0.014891,0.094808,0.046571
1980-05-31,0.004429,0.004298,-0.001734,0.017068,0.000113,0.026969
1980-06-30,0.004429,0.004298,0.007636,0.028105,0.007623,0.065039
1980-07-31,0.004567,0.004567,0.014009,0.026383,0.012793,0.005835
1980-08-31,0.004569,0.004567,0.004576,0.026377,0.012961,0.025168
1980-09-30,0.004569,0.004567,0.004852,0.017047,0.005958,0.016021
1980-10-31,0.004621,0.004621,0.007861,0.014232,0.000248,0.102377
1980-11-30,0.004621,0.004621,0.006983,0.011341,0.001647,-0.033874
1980-12-31,0.004718,0.004621,0.004060,0.011342,0.035622,-0.045742
1981-01-31,0.004636,0.004636,0.004999,0.004999,-0.005932,0.013277
1981-02-28,0.004636,0.004636,0.007011,0.008573,-0.009902,0.036033
1981-03-31,0.004701,0.004636,-0.004367,0.015180,0.001675,-0.023456
1981-04-30,0.004701,0.004701,-0.001694,0.005795,0.003165,-0.001657
1981-05-31,0.004645,0.004701,0.007939,0.004900,0.007695,-0.010408
1981-06-30,0.004645,0.004701,0.001823,0.011658,0.001753,-0.002210
1981-07-31,0.004610,0.004610,0.006379,0.011495,-0.010541,-0.062099
1981-08-31,0.004502,0.004610,0.003603,0.010864,-0.004217,-0.053832
1981-09-30,0.004502,0.004610,0.003141,0.012406,0.002111,0.049148
1981-10-31,0.004480,0.004480,0.007649,0.014071,0.006153,0.036590
1981-11-30,0.004480,0.004480,0.009371,0.013201,0.004524,-0.030075
1981-12-31,0.004476,0.004480,0.015307,0.015552,0.005071,-0.017544
1982-01-31,0.004441,0.004441,0.014299,0.016121,0.002460,-0.060548
1982-02-28,0.004441,0.004441,0.009308,0.014935,0.002707,-0.010167
1982-03-31,0.004313,0.004441,0.001733,0.016695,0.003467,0.040014
1982-04-30,0.004313,0.004313,0.014893,0.020474,0.003792,-0.039162
1982-05-31,0.004301,0.004313,0.014863,0.023539,0.004337,-0.020290
1982-06-30,0.004301,0.004313,0.015826,0.023767,0.004160,-0.022991
1982-07-31,0.004219,0.004219,0.007950,0.016002,0.005333,0.115977
1982-08-31,0.004396,0.004219,0.014838,0.021673,0.007362,0.007614
1982-09-30,0.004396,0.004219,0.010113,0.025230,0.010821,0.110447
1982-10-31,0.004568,0.004568,0.010807,0.024780,0.011612,0.035971
1982-11-30,0.004568,0.004568,0.012156,0.026131,0.011224,0.015231
1982-12-31,0.004635,0.004568,0.006741,0.024017,0.009578,0.033134
1983-01-31,0.004679,0.004679,0.008781,0.029351,0.002382,0.018995
1983-02-28,0.004679,0.004679,0.011828,0.021903,0.016261,0.033095
1983-03-31,0.004746,0.004679,0.011626,0.019808,0.003432,0.074987
1983-04-30,0.004746,0.004746,0.009308,0.013969,0.013722,-0.012406
1983-05-31,0.004829,0.004746,0.012644,0.011067,0.011874,0.032330
1983-06-30,0.004829,0.004746,0.008452,0.010993,0.008359,-0.030303
1983-07-31,0.004817,0.004817,0.008148,0.009754,0.010448,0.011319
1983-08-31,0.004828,0.004817,0.003990,0.009062,0.005285,0.010158
1983-09-30,0.004828,0.004817,0.002046,0.008269,0.003396,-0.015174
1983-10-31,0.004805,0.004805,-0.002889,0.006608,-0.000298,0.017426
1983-11-30,0.004805,0.004805,0.000826,0.003838,0.004527,-0.008834
1983-12-31,0.004803,0.004805,0.001971,0.004124,-0.001318,-0.009216
1984-01-31,0.004782,0.004782,-0.000449,0.002074,0.001977,-0.038859
1984-02-29,0.004782,0.004782,-0.000222,-0.000217,0.000021,0.013498
1984-03-31,0.004728,0.004782,0.002540,0.000838,0.000566,0.005466
1984-04-30,0.004728,0.004728,0.002129,0.000553,0.000799,-0.059356
1984-05-31,0.004631,0.004728,0.001266,0.000810,0.003126,0.017469
1984-06-30,0.004631,0.004728,0.000553,0.004158,0.009867,-0.016451
1984-07-31,0.004618,0.004618,0.002495,0.001060,0.002139,0.106332
1984-08-31,0.004773,0.004618,-0.001117,0.000598,0.002849,-0.003480
1984-09-30,0.004773,0.004618,0.000048,-0.000536,0.002790,-0.000060
1984-10-31,0.004754,0.004754,-0.000342,-0.001213,0.002674,-0.015112
1984-11-30,0.004754,0.004754,-0.003373,0.001531,0.003852,0.022374
1984-12-31,0.004750,0.004754,-0.004321,0.001322,0.004150,0.074085
1985-01-31,0.004855,0.004855,-0.000246,0.007778,0.004001,0.008629
1985-02-28,0.004855,0.004855,0.001377,0.008334,0.004034,-0.002870
1985-03-31,0.004849,0.004855,0.007910,0.006531,0.003790,-0.004594
1985-04-30,0.004849,0.004849,0.003209,0.007829,0.004002,0.054051
1985-05-31,0.004909,0.004849,0.001508,0.007964,0.004448,0.012134
1985-06-30,0.004909,0.004849,0.012153,0.009206,0.005559,-0.004848
1985-07-31,0.004905,0.004905,0.009328,0.010207,0.008375,-0.011995
1985-08-31,0.004880,0.004905,0.009487,0.010157,0.007251,-0.034724
1985-09-30,0.004880,0.004905,0.008867,0.010085,0.007209,0.042509
1985-10-31,0.004877,0.004877,0.005668,0.007868,0.007074,0.065062
1985-11-30,0.004877,0.004877,0.001850,0.008379,0.006561,0.045061
1985-12-31,0.005027,0.004877,0.012165,0.007107,0.006359,0.002367
1986-01-31,0.005023,0.005023,0.012527,0.007763,0.007668,0.071489
1986-02-28,0.005023,0.005023,0.009685,0.007107,0.006847,0.052794
1986-03-31,0.005192,0.005023,0.013763,0.008661,0.008438,-0.014148
1986-04-30,0.005192,0.005192,0.015661,0.009276,0.008814,0.050229
1986-05-31,0.005230,0.005192,0.014218,0.008951,0.008269,0.014110
1986-06-30,0.005230,0.005192,0.014510,0.008336,0.007255,-0.058683
1986-07-31,0.005149,0.005149,0.012055,0.009423,0.005090,0.071193
1986-08-31,0.005246,0.005149,0.014598,0.008317,0.005014,-0.085439
1986-09-30,0.005246,0.005149,0.016238,0.011566,0.005229,0.054729
1986-10-31,0.005186,0.005186,0.011932,0.007136,0.004836,0.021477
1986-11-30,0.005186,0.005186,0.014095,0.009274,0.004789,-0.028288
1986-12-31,0.005161,0.005186,0.011521,0.009820,0.003928,0.131767
1987-01-31,0.005346,0.005346,0.011045,0.009980,0.003370,0.036924
1987-02-28,0.005346,0.005346,0.012257,0.012056,0.005583,0.026390
1987-03-31,0.005422,0.005346,0.012993,0.010122,0.008234,-0.011450
1987-04-30,0.005422,0.005422,0.011417,0.005193,0.011669,0.006034
1987-05-31,0.005399,0.005422,0.006156,0.003719,0.014524,0.047914
1987-06-30,0.005399,0.005422,0.006297,0.004107,0.011875,0.048224
1987-07-31,0.005522,0.005522,0.009337,0.007645,0.011202,0.034959
1987-08-31,0.005565,0.005522,0.009453,0.008684,0.015700,-0.024166
1987-09-30,0.005565,0.005522,0.009697,0.005911,0.015977,-0.217630
1987-10-31,0.005200,0.005200,0.003292,0.007903,0.017520,-0.085349
1987-11-30,0.005200,0.005200,-0.005901,-0.000544,0.006834,0.072861
1987-12-31,0.005167,0.005200,-0.004905,0.002905,0.003685,0.040432
1988-01-31,0.005218,0.005218,0.000665,0.001034,0.008210,0.041817
1988-02-29,0.005218,0.005218,0.006533,0.002302,0.001001,-0.033343
1988-03-31,0.005215,0.005218,0.007358,0.001139,-0.000269,0.009425
1988-04-30,0.005215,0.005215,0.003421,0.000993,0.000228,0.003176
1988-05-31,0.005218,0.005215,0.006460,0.000465,-0.002126,0.043256
1988-06-30,0.005218,0.005215,0.009590,0.001213,-0.001815,-0.005411
1988-07-31,0.005257,0.005257,0.011369,0.003352,-0.000943,-0.038600
1988-08-31,0.005195,0.005257,0.012948,0.002896,-0.000645,0.039729
1988-09-30,0.005195,0.005257,0.014222,0.002709,-0.000043,0.025964
1988-10-31,0.005273,0.005273,0.015900,0.006806,0.001499,-0.018891
1988-11-30,0.005273,0.005273,-0.001130,0.005860,0.001572,0.014688
1988-12-31,0.005252,0.005273,-0.001021,0.004421,0.001648,0.071115
1989-01-31,0.005345,0.005345,-0.004483,0.003380,-0.015747,-0.028944
1989-02-28,0.005345,0.005345,-0.003274,0.001900,-0.010762,0.020806
1989-03-31,0.005319,0.005345,-0.002170,0.000692,-0.006149,0.050090
1989-04-30,0.005319,0.005319,-0.004241,0.000392,-0.008094,0.035137
1989-05-31,0.005424,0.005319,0.003159,0.001867,-0.011959,-0.007925
1989-06-30,0.005424,0.005319,0.007390,0.003303,-0.019369,0.088370
1989-07-31,0.005521,0.005521,0.008142,0.003213,-0.015473,0.015517
1989-08-31,0.005535,0.005521,0.015097,0.003241,-0.019834,-0.006544
1989-09-30,0.005535,0.005521,0.003840,0.003595,-0.012408,-0.025175
1989-10-31,0.005475,0.005475,0.006626,0.003548,-0.008280,0.016541
1989-11-30,0.005475,0.005475,0.009785,0.003038,-0.012112,0.021417
1989-12-31,0.005513,0.005475,0.011146,0.002692,-0.015861,-0.068817
1990-01-31,0.005410,0.005410,0.008593,-0.000672,-0.011471,0.008539
1990-02-28,0.005410,0.005410,0.006886,-0.000190,-0.011337,0.024255
1990-03-31,0.005440,0.005410,0.006715,0.000677,-0.010567,-0.026887
1990-04-30,0.005440,0.005440,0.005838,0.001117,-0.010842,0.091989
1990-05-31,0.005515,0.005440,0.009977,-0.000550,-0.006045,-0.008886
