Date,mean,enet,rf,knn,rsz,ensemble,realized
2020-01-31,0.021575,0.021575,0.006809,0.018852,0.022714,0.018852,0.010833
2020-02-29,0.021575,0.021575,0.013956,0.021932,0.021432,0.021932,0.117697
2020-03-31,0.021575,0.021575,0.030072,0.040727,0.023725,0.040727,0.134499
2020-04-30,0.021575,0.021575,0.021040,0.029433,0.022629,0.029433,0.062640
2020-05-31,0.021575,0.021575,0.015627,0.039251,0.023386,0.039251,0.055418
2020-06-30,0.021575,0.021575,0.016999,0.038185,0.025757,0.038185,0.058253
2020-07-31,0.021575,0.021575,0.022263,0.021825,0.026527,0.021825,-0.032842
2020-08-31,0.021575,0.021575,0.014997,0.021589,0.024998,0.021589,0.017701
2020-09-30,0.021575,0.021575,0.015613,-0.029018,0.026203,-0.029018,0.079899
2020-10-31,0.021575,0.021575,0.019425,-0.007055,0.024107,-0.007055,0.136182
2020-11-30,0.021575,0.021575,0.022417,0.013829,0.025979,0.013829,0.030384
2020-12-31,0.021575,0.021575,0.014668,-0.005328,0.025898,-0.005328,0.032662
2021-01-31,0.021575,0.021575,0.010566,-0.018629,0.025036,-0.018629,0.058429
2021-02-28,0.021575,0.021575,0.011212,-0.018972,0.025312,-0.018972,0.101403
2021-03-31,0.021575,0.021575,0.021234,0.019683,0.026800,0.019683,0.083104
2021-04-30,0.021575,0.021575,0.005333,0.007892,0.020854,0.007892,0.093429
2021-05-31,0.021575,0.021575,0.009273,0.021223,0.020278,0.021223,0.098201
2021-06-30,0.021575,0.021575,0.012704,0.015975,0.019716,0.015975,0.014280
2021-07-31,0.021575,0.021575,0.005656,0.027350,0.019252,0.027350,0.016205
2021-08-31,0.021575,0.021575,0.009785,0.039838,0.019209,0.039838,-0.037149
2021-09-30,0.021575,0.021575,0.009498,0.025744,0.019298,0.025744,0.111009
2021-10-31,0.021575,0.021575,0.011067,0.049155,0.019969,0.049155,-0.015586
2021-11-30,0.021575,0.021575,0.011973,0.041339,0.016929,0.041339,0.005623
2021-12-31,0.021575,0.021575,0.009974,0.034130,0.016134,0.034130,-0.024648
2022-01-31,0.021575,0.021575,0.009324,0.024760,0.017887,0.024760,-0.004066
2022-02-28,0.021575,0.021575,0.012298,0.019392,0.019582,0.019392,0.020641
2022-03-31,0.021575,0.021575,0.015359,0.029507,0.017632,0.029507,-0.059921
2022-04-30,0.021575,0.021575,-0.002704,0.008484,0.016971,0.008484,0.020485
2022-05-31,0.021575,0.021575,0.005982,0.010572,0.016787,0.010572,-0.052509
2022-06-30,0.021575,0.021575,0.012526,0.023503,0.016135,0.023503,-0.051835
2022-07-31,0.021575,0.021575,0.010255,0.004918,0.014028,0.004918,0.006640
2022-08-31,0.021575,0.021575,0.006167,0.015832,0.018112,0.015832,0.118741
2022-09-30,0.021575,0.021575,0.012173,0.023797,0.017558,0.023797,0.126328
2022-10-31,0.021575,0.021575,0.009485,0.010676,0.017665,0.010676,0.008733
2022-11-30,0.021575,0.021575,0.015738,0.010272,0.019177,0.010272,-0.081471
2022-12-31,0.021575,0.021575,0.001109,0.010698,0.019031,0.010698,-0.043320
2023-01-31,0.021575,0.021575,0.005779,0.025421,0.018769,0.025421,0.005180
2023-02-28,0.021575,0.021575,0.016176,0.008467,0.020726,0.008467,0.009110
2023-03-31,0.021575,0.021575,0.018658,0.028512,0.021868,0.028512,0.029479
2023-04-30,0.021575,0.021575,0.013096,0.004364,0.022237,0.004364,0.008779
2023-05-31,0.021575,0.021575,0.008069,0.005053,0.022406,0.005053,0.046377
2023-06-30,0.021575,0.021575,0.012471,0.015397,0.023306,0.015397,-0.026082
2023-07-31,0.021575,0.021575,0.018741,0.004373,0.025057,0.004373,-0.067828
2023-08-31,0.021575,0.021575,0.011966,0.007261,0.024806,0.007261,-0.010220
2023-09-30,0.021575,0.021575,0.010099,0.033914,0.022684,0.033914,0.064087
2023-10-31,0.021575,0.021575,0.013293,0.031179,0.022691,0.031179,0.132235
2023-11-30,0.021575,0.021575,0.011584,0.028400,0.022762,0.028400,0.107825
2023-12-31,0.021575,0.021575,0.011299,-0.011901,0.022206,-0.011901,0.087135
2024-01-31,0.021575,0.021575,-0.003180,0.003757,0.022272,0.003757,0.003254
2024-02-29,0.021575,0.021575,0.008945,0.002766,0.023309,0.002766,-0.004151
2024-03-31,0.021575,0.021575,0.002747,0.004851,0.022113,0.004851,-0.009537
2024-04-30,0.021575,0.021575,0.007132,0.005789,0.022411,0.005789,0.070450
2024-05-31,0.021575,0.021575,0.002883,0.025857,0.023556,0.025857,0.098232
2024-06-30,0.021575,0.021575,-0.009375,0.014043,0.021630,0.014043,0.060682
2024-07-31,0.021575,0.021575,0.000571,0.023596,0.021339,0.023596,-0.014785
2024-08-31,0.021575,0.021575,-0.003284,0.013625,0.020965,0.013625,-0.058780
2024-09-30,0.021575,0.021575,0.004191,0.007377,0.021876,0.007377,-0.102760
2024-10-31,0.021575,0.021575,0.015446,0.014813,0.023490,0.014813,0.004528
2024-11-30,0.021575,0.021575,0.023746,0.027769,0.022140,0.027769,0.014886
2024-12-31,0.021575,0.021575,0.012382,0.028166,0.022104,0.028166,0.065457
2025-01-31,0.021575,0.021575,0.024397,0.033235,0.023266,0.033235,-0.039876
2025-02-28,0.021575,0.021575,0.016814,-0.017717,0.021961,-0.017717,-0.105935
2025-03-31,0.021575,0.021575,0.014287,-0.001149,0.022213,-0.001149,-0.072437
2025-04-30,0.021575,0.021575,0.026375,-0.007203,0.022739,-0.007203,-0.067042
2025-05-31,0.021575,0.021575,0.022133,0.027533,0.020038,0.027533,0.041059
2025-06-30,0.021575,0.021575,0.031981,0.038135,0.023265,0.038135,0.037217
2025-07-31,0.021575,0.021575,0.028784,0.004522,0.023031,0.004522,0.111015
2025-08-31,0.021575,0.021575,0.032607,0.037268,0.021162,0.037268,0.152376
2025-09-30,0.021575,0.021575,0.024716,-0.005668,0.021248,-0.005668,0.117045
2025-10-31,0.021575,0.021575,0.016040,-0.019405,0.021965,-0.019405,0.077289
2025-11-30,0.021575,0.021575,0.011866,-0.006475,0.021235,-0.006475,0.020502
2025-12-31,0.021575,0.021575,0.006689,-0.024062,0.020278,-0.024062,-0.049014
2026-01-31,0.021575,0.021575,0.014912,0.008540,0.020812,0.008540,-0.052668
2026-02-28,0.021575,0.021575,0.016583,-0.009611,0.022662,-0.009611,-0.063143
2026-03-31,0.021575,0.021575,0.014136,0.007726,0.019170,0.007726,0.042835
2026-04-30,0.021575,0.021575,0.012157,0.029236,0.022135,0.029236,
2026-05-31,0.021575,0.021575,0.004394,-0.006592,0.018660,-0.006592,
2026-06-30,0.021575,0.021575,-0.002586,0.008712,0.017797,0.008712,
