Date,mean,enet,rf,knn,rsz,ensemble,realized
2020-01-31,0.007006,0.007006,0.005466,0.003350,0.006613,0.007006,-0.152882
2020-02-07,0.007006,0.007006,0.005350,0.007814,0.006424,0.007006,-0.212671
2020-02-14,0.007006,0.007006,0.002673,-0.001961,0.005843,0.007006,-0.410224
2020-02-21,0.007006,0.007006,0.002163,0.010292,0.005796,0.007006,-0.522349
2020-02-28,0.007006,0.007006,0.001022,0.002560,0.005679,0.007006,-0.360196
2020-03-06,0.007006,0.007006,0.015605,0.013598,0.008670,0.007006,-0.282412
2020-03-13,0.007006,0.007006,0.007644,0.033241,0.006300,0.007006,0.077005
2020-03-20,0.007006,0.007006,0.013424,0.014859,0.008731,0.007006,0.342215
2020-03-27,0.007006,0.007006,0.012487,0.009241,0.009612,0.007006,0.222026
2020-04-03,0.007006,0.007006,0.007407,0.023397,0.005673,0.007006,0.201810
2020-04-10,0.007006,0.007006,0.008309,0.001409,0.006082,0.007006,0.143616
2020-04-17,0.007006,0.007006,0.007062,0.012559,0.005875,0.007006,0.060088
2020-04-24,0.007006,0.007006,0.012880,-0.000764,0.007868,0.007006,0.111496
2020-05-01,0.007006,0.007006,0.014996,0.023760,0.007909,0.007006,0.081171
2020-05-08,0.007006,0.007006,0.008689,-0.002818,0.007163,0.007006,0.156266
2020-05-15,0.007006,0.007006,0.013960,-0.003147,0.006356,0.007006,0.106418
2020-05-22,0.007006,0.007006,0.017539,0.007657,0.007931,0.007006,0.028326
2020-05-29,0.007006,0.007006,0.013800,0.002246,0.006580,0.007006,-0.045970
2020-06-05,0.007006,0.007006,0.017891,0.029008,0.006682,0.007006,-0.156583
2020-06-12,0.007006,0.007006,0.012662,0.017606,0.005696,0.007006,-0.096038
2020-06-19,0.007006,0.007006,0.026976,0.045630,0.007341,0.007006,-0.060892
2020-06-26,0.007006,0.007006,0.019289,0.020252,0.006554,0.007006,0.027390
2020-07-03,0.007006,0.007006,0.025538,0.041940,0.007778,0.007006,-0.035083
2020-07-10,0.007006,0.007006,0.019223,0.031762,0.005985,0.007006,0.046145
2020-07-17,0.007006,0.007006,0.024310,0.052224,0.006846,0.007006,0.040883
2020-07-24,0.007006,0.007006,0.023349,0.041886,0.006974,0.007006,-0.039456
2020-07-31,0.007006,0.007006,0.020218,0.036682,0.006376,0.007006,0.011380
2020-08-07,0.007006,0.007006,0.023323,0.034991,0.007317,0.007006,-0.062130
2020-08-14,0.007006,0.007006,0.017588,0.022533,0.005409,0.007006,-0.145850
2020-08-21,0.007006,0.007006,0.017808,0.027816,0.007039,0.007006,-0.067166
2020-08-28,0.007006,0.007006,0.022761,0.030692,0.007269,0.007006,-0.158164
2020-09-04,0.007006,0.007006,0.017494,0.022642,0.006842,0.007006,-0.145621
2020-09-11,0.007006,0.007006,0.023580,0.027247,0.007946,0.007006,-0.040572
2020-09-18,0.007006,0.007006,0.023499,0.019968,0.008345,0.007006,-0.086978
2020-09-25,0.007006,0.007006,0.019338,0.027772,0.006884,0.007006,0.006958
2020-10-02,0.007006,0.007006,0.028030,0.004289,0.007968,0.007006,-0.020130
2020-10-09,0.007006,0.007006,0.024702,0.014644,0.008105,0.007006,-0.060409
2020-10-16,0.007006,0.007006,0.018569,0.014317,0.006170,0.007006,0.122226
2020-10-23,0.007006,0.007006,0.024390,-0.012490,0.007668,0.007006,0.178348
2020-10-30,0.007006,0.007006,0.022150,0.012687,0.007390,0.007006,0.354805
2020-11-06,0.007006,0.007006,0.022553,0.010623,0.007931,0.007006,0.404425
2020-11-13,0.007006,0.007006,0.021429,0.006897,0.007658,0.007006,0.213696
2020-11-20,0.007006,0.007006,0.015155,-0.002597,0.006386,0.007006,0.100251
2020-11-27,0.007006,0.007006,0.017892,0.003939,0.007511,0.007006,-0.007200
2020-12-04,0.007006,0.007006,0.018093,-0.013403,0.006838,0.007006,-0.054716
2020-12-11,0.007006,0.007006,0.015760,0.000570,0.007275,0.007006,0.020767
2020-12-18,0.007006,0.007006,0.015786,0.000063,0.007088,0.007006,0.099537
2020-12-25,0.007006,0.007006,0.016841,-0.001210,0.007064,0.007006,0.103620
2021-01-01,0.007006,0.007006,0.019198,-0.019099,0.007845,0.007006,0.037467
2021-01-08,0.007006,0.007006,0.016470,-0.023228,0.007440,0.007006,0.027523
2021-01-15,0.007006,0.007006,0.013324,0.001290,0.006582,0.007006,0.044912
