date,mean,enet,knn,rf,mlp,realized
1968-03-31,0.031558,0.031948,-0.005044,0.036365,0.243765,0.138248
1968-04-30,0.031558,0.031558,-0.011077,0.040157,0.235038,0.061051
1968-05-31,0.031626,0.031558,-0.005645,0.015232,0.349398,0.098196
1968-06-30,0.031626,0.031558,-0.008017,0.013286,0.394837,0.042981
1968-07-31,0.031689,0.031689,0.009959,0.010473,0.293142,0.053919
1968-08-31,0.031852,0.031689,0.023421,0.009905,0.193557,-0.007384
1968-09-30,0.031852,0.031689,0.026871,0.026829,0.121706,-0.011298
1968-10-31,0.032147,0.032147,0.020850,0.013451,0.167832,0.002708
1968-11-30,0.032147,0.032147,0.027321,0.013310,0.145807,-0.045308
1968-12-31,0.032313,0.032147,0.032438,0.014249,0.206756,-0.059214
1969-01-31,0.032360,0.032360,0.021487,0.019358,0.335217,-0.108533
1969-02-28,0.032360,0.032360,0.016274,0.034620,0.235462,-0.026699
1969-03-31,0.032180,0.032360,0.014050,0.038484,0.213271,-0.082652
1969-04-30,0.032180,0.032180,0.022217,0.039527,0.196115,-0.063362
1969-05-31,0.031951,0.032180,0.030373,0.039477,0.221379,-0.093273
1969-06-30,0.031951,0.032180,0.012103,0.034877,0.240860,-0.057824
1969-07-31,0.031457,0.031457,0.019383,0.036042,0.139388,-0.074159
1969-08-31,0.031334,0.031457,0.017601,0.071846,0.105543,-0.062925
1969-09-30,0.031334,0.031457,0.017601,0.068236,0.094614,-0.037479
1969-10-31,0.030892,0.030892,0.007065,0.070821,0.225793,-0.160626
1969-11-30,0.030892,0.030892,0.015375,0.073976,0.163126,-0.183989
1969-12-31,0.030442,0.030892,0.005966,0.073225,0.171841,-0.210080
1970-01-31,0.030222,0.030222,0.008285,0.066393,0.042544,-0.081981
1970-02-28,0.030222,0.030222,0.016673,0.074838,0.044498,-0.089162
1970-03-31,0.029885,0.030222,0.033152,0.054413,0.027052,-0.059467
1970-04-30,0.029885,0.029885,0.035879,0.074592,0.025300,0.021222
1970-05-31,0.029041,0.029885,0.023819,0.071534,0.027856,0.139125
1970-06-30,0.029041,0.029885,0.043456,0.070621,0.027282,0.267189
1970-07-31,0.028313,0.029144,0.032540,0.048002,0.017728,0.228443
1970-08-31,0.028069,0.029293,0.015463,0.039293,0.034908,0.186825
1970-09-30,0.028069,0.028547,0.012820,0.039852,0.032159,0.189917
1970-10-31,0.027874,0.026761,0.062501,0.049462,-0.007698,0.248649
1970-11-30,0.027874,0.026377,0.020158,0.033697,0.025292,0.142546
1970-12-31,0.028595,0.026572,0.091804,0.095863,-0.008233,0.071080
1971-01-31,0.029006,0.026200,0.132465,0.094592,0.011262,-0.003129
1971-02-28,0.029006,0.025328,0.143519,0.088388,-0.005666,0.023566
1971-03-31,0.029658,0.024537,0.129126,0.103390,0.023538,-0.019639
1971-04-30,0.029658,0.024699,0.145608,0.088345,0.009601,-0.093506
1971-05-31,0.030334,0.024051,0.148775,0.091758,-0.004051,-0.056609
1971-06-30,0.030334,0.024495,0.143284,0.085189,0.009002,0.034346
1971-07-31,0.030348,0.030348,0.124105,0.094342,0.000828,0.087466
1971-08-31,0.030335,0.030348,0.072122,0.092639,-0.001334,0.076139
1971-09-30,0.030335,0.030348,0.109632,0.087819,-0.031778,0.090096
1971-10-31,0.029984,0.029984,0.100240,0.088742,-0.042788,0.142630
1971-11-30,0.029984,0.029984,0.103864,0.084896,-0.031491,0.165337
1971-12-31,0.029819,0.029984,0.058796,0.089447,-0.004867,0.049466
1972-01-31,0.029935,0.029935,0.062935,0.058650,-0.005796,0.033192
1972-02-29,0.029935,0.029935,0.028369,0.035055,0.022527,0.042413
1972-03-31,0.030147,0.029935,0.040812,0.037448,0.014911,0.031250
1972-04-30,0.030147,0.030147,0.034018,0.012287,-0.004555,0.036315
1972-05-31,0.030639,0.030147,0.053189,0.016347,-0.004295,0.065188
1972-06-30,0.030639,0.030147,0.069667,0.061216,-0.010606,0.101829
1972-07-31,0.030682,0.030682,0.084178,0.068428,0.027115,0.080454
1972-08-31,0.030705,0.030682,0.087855,0.070892,0.030195,0.005311
1972-09-30,0.030705,0.030682,0.058073,0.026436,0.019006,0.008774
1972-10-31,0.030717,0.030717,0.029712,0.028315,0.017745,-0.041316
1972-11-30,0.030717,0.030717,0.033572,0.034057,0.018986,-0.100454
1972-12-31,0.030924,0.030717,0.007509,0.023797,0.014954,-0.116815
1973-01-31,0.031021,0.031021,0.014305,0.020959,-0.000469,-0.067310
1973-02-28,0.031021,0.031021,0.014210,0.017209,0.003199,-0.066529
1973-03-31,0.030927,0.031021,0.020007,0.028102,0.013485,-0.027708
1973-04-30,0.030927,0.030927,0.014216,0.024908,0.021039,0.012340
1973-05-31,0.030532,0.030927,0.016245,0.029498,0.021867,-0.085660
1973-06-30,0.030532,0.030927,0.032071,0.041416,0.012711,-0.064358
1973-07-31,0.030058,0.027592,0.029054,0.031192,-0.034344,-0.107651
1973-08-31,0.029871,0.027467,0.024048,0.029584,-0.087384,-0.077026
1973-09-30,0.029871,0.028439,0.028928,0.033112,-0.106402,-0.133266
1973-10-31,0.029727,0.027815,0.022241,0.030012,-0.119142,-0.166036
1973-11-30,0.029727,0.027126,0.017339,0.032681,-0.073960,-0.090454
1973-12-31,0.029326,0.029221,0.030704,0.052009,-0.089729,-0.118401
1974-01-31,0.029064,0.030852,0.026901,0.046844,-0.074017,-0.178730
1974-02-28,0.029064,0.030772,0.028198,0.047508,-0.056954,-0.250156
1974-03-31,0.028552,0.032043,0.014522,0.041997,-0.026699,-0.323899
1974-04-30,0.028552,0.030748,0.013932,0.049926,-0.032418,-0.181707
1974-05-31,0.027957,0.032520,0.011694,0.050560,-0.021973,-0.198327
1974-06-30,0.027957,0.033956,0.007736,0.051184,-0.042381,-0.202791
1974-07-31,0.027290,0.033002,-0.001169,0.036755,0.038964,-0.029378
1974-08-31,0.026766,0.037720,-0.004623,0.048559,0.085866,0.130838
1974-09-30,0.026766,0.039898,-0.007101,0.068581,0.037417,0.311929
1974-10-31,0.025715,0.043430,-0.002312,0.087286,0.126323,0.181326
1974-11-30,0.025715,0.043100,0.007254,0.080249,0.101814,0.302701
1974-12-31,0.024868,0.042090,0.000933,0.092846,0.190266,0.388419
1975-01-31,0.024767,0.044374,0.047284,0.068123,0.456714,0.152897
1975-02-28,0.024767,0.041092,0.073224,0.090351,0.456714,0.064836
1975-03-31,0.025499,0.037383,0.097502,0.084492,0.456207,0.006118
1975-04-30,0.025499,0.036627,0.109306,0.053747,0.456207,0.019931
1975-05-31,0.026302,0.036369,0.121226,0.056137,0.455701,0.000987
1975-06-30,0.026302,0.034319,0.103554,0.042957,0.455701,-0.052527
1975-07-31,0.027206,0.042833,0.088482,0.059647,0.455194,0.136451
1975-08-31,0.027275,0.043513,0.057677,0.051501,0.454941,0.147675
1975-09-30,0.027275,0.049069,0.060666,0.063101,0.454941,0.225349
1975-10-31,0.027223,0.039198,0.059222,0.100650,0.418901,0.141509
1975-11-30,0.027223,0.037637,0.057959,0.091070,0.284584,0.097983
1975-12-31,0.027029,0.037243,0.074118,0.099036,0.191388,0.156226
1976-01-31,0.027229,0.037818,0.077532,0.065313,0.012444,0.025580
1976-02-29,0.027229,0.034646,0.047660,0.039220,0.021520,0.032093
1976-03-31,0.027809,0.033441,0.060376,0.034814,0.022899,0.024034
1976-04-30,0.027809,0.033889,0.043200,0.085206,0.024697,0.012397
1976-05-31,0.028143,0.033724,0.055829,0.082207,0.017429,0.019165
1976-06-30,0.028143,0.034180,0.045017,0.042612,0.032393,0.030495
1976-07-31,0.028370,0.040257,0.042940,0.047016,0.020323,-0.013631
1976-08-31,0.028376,0.039087,0.044528,0.081815,0.042785,-0.030026
1976-09-30,0.028376,0.039957,0.039431,0.080233,0.047133,-0.064804
1976-10-31,0.028340,0.038703,0.045593,0.077008,0.035375,-0.043343
1976-11-30,0.028340,0.041250,0.035776,0.078041,0.051380,-0.058570
1976-12-31,0.028327,0.041813,0.041316,0.063091,0.051949,-0.064954
1977-01-31,0.028252,0.039648,0.051288,0.070399,0.060527,-0.031167
1977-02-28,0.028252,0.040537,0.041117,0.076371,0.059515,-0.030555
1977-03-31,0.027982,0.043020,0.033011,0.079348,0.059797,-0.019203
1977-04-30,0.027982,0.043382,0.028962,0.051931,0.055684,-0.061967
1977-05-31,0.027702,0.045032,0.026116,0.052754,0.055263,-0.013421
1977-06-30,0.027702,0.045606,0.030674,0.079098,0.072919,-0.053543
1977-07-31,0.027434,0.044932,0.025245,0.055981,0.051814,-0.097117
1977-08-31,0.027331,0.044685,0.025069,0.053520,0.047252,-0.100548
1977-09-30,0.027331,0.046696,0.023017,0.055061,0.040403,-0.075831
1977-10-31,0.027092,0.047531,-0.001687,0.042222,0.036454,0.048625
1977-11-30,0.027092,0.049746,-0.013265,0.068959,0.050657,0.025414
1977-12-31,0.026880,0.049749,-0.024780,0.064870,0.040233,0.004522
1978-01-31,0.026662,0.043037,-0.009801,0.070128,0.012970,0.128067
1978-02-28,0.026662,0.045526,-0.013310,0.079012,0.026797,0.186696
1978-03-31,0.026262,0.046723,-0.013588,0.081873,0.027024,0.149423
1978-04-30,0.026262,0.045900,-0.004224,0.081565,0.027299,-0.038005
1978-05-31,0.026299,0.044072,-0.012533,0.079301,0.025741,-0.026121
1978-06-30,0.026299,0.042046,-0.001040,0.078365,0.026672,0.006071
1978-07-31,0.026438,0.038732,-0.002236,0.073128,0.038525,-0.007449
1978-08-31,0.026715,0.039242,-0.005150,0.074999,0.040339,-0.067867
1978-09-30,0.026715,0.036898,-0.039394,0.015836,0.028248,-0.009265
1978-10-31,0.026815,0.037457,-0.058311,0.020343,0.030026,0.092432
1978-11-30,0.026815,0.039043,-0.027896,0.073678,0.050141,0.046251
1978-12-31,0.026688,0.041662,-0.027547,0.065366,0.047367,0.070752
1979-01-31,0.026630,0.040811,-0.035532,0.058502,0.051096,0.038827
1979-02-28,0.026630,0.039743,-0.039203,0.051171,0.013900,0.135438
1979-03-31,0.026407,0.040848,-0.045974,0.058152,0.024394,0.076090
1979-04-30,0.026407,0.040133,-0.055609,0.057785,0.043613,0.000590
1979-05-31,0.026553,0.039864,-0.052665,0.054467,0.075208,0.071457
1979-06-30,0.026553,0.041376,-0.034633,0.056244,-0.025041,0.048878
1979-07-31,0.026649,0.041119,-0.017812,0.058655,-0.046354,0.099701
1979-08-31,0.026833,0.041239,-0.023615,0.051891,-0.050237,0.039700
1979-09-30,0.026833,0.039917,-0.047783,0.057744,0.035526,-0.066136
1979-10-31,0.026872,0.040041,-0.032161,0.059967,0.042849,0.043901
1979-11-30,0.026872,0.041963,-0.028761,0.055535,0.252875,0.047852
1979-12-31,0.026984,0.042741,-0.021545,0.059317,0.088133,0.058366
1980-01-31,0.027107,0.041721,-0.023586,0.069307,0.096389,0.065785
1980-02-29,0.027107,0.041242,-0.038863,0.069641,0.181081,0.076720
1980-03-31,0.026971,0.040353,0.006323,0.068957,0.251582,0.228916
1980-04-30,0.026971,0.044606,-0.004470,0.082027,0.363443,0.199266
1980-05-31,0.027035,0.045900,-0.006012,0.109299,0.070666,0.263215
1980-06-30,0.027035,0.044484,0.071830,0.128549,0.076336,0.188375
1980-07-31,0.027151,0.042299,0.100897,0.121582,0.032708,0.064765
1980-08-31,0.027234,0.040637,0.065919,0.118937,0.102836,0.072643
1980-09-30,0.027234,0.039833,0.030585,0.106115,0.169514,0.084011
1980-10-31,0.027852,0.040021,0.028012,0.100325,0.173340,0.041892
1980-11-30,0.027852,0.039377,0.024509,0.094596,0.160012,-0.056433
1980-12-31,0.028506,0.038254,-0.007529,0.074810,0.259667,-0.033515
1981-01-31,0.028565,0.043287,0.004753,0.092475,0.086715,0.010575
1981-02-28,0.028565,0.043956,0.017023,0.104373,0.075718,-0.064600
1981-03-31,0.028729,0.046297,0.004393,0.120809,0.093487,-0.145735
1981-04-30,0.028729,0.052414,-0.004002,0.100472,-0.005429,-0.082223
1981-05-31,0.028611,0.052379,0.018983,0.070342,0.093705,-0.047062
1981-06-30,0.028611,0.054540,0.004908,0.075087,0.023751,-0.066001
1981-07-31,0.028480,0.045997,0.020728,0.070744,-0.115505,-0.080354
1981-08-31,0.028328,0.047877,0.020686,0.066033,-0.045410,-0.078834
1981-09-30,0.028328,0.048156,0.035569,0.072638,0.122991,-0.036323
1981-10-31,0.027866,0.046877,0.058764,0.077858,0.180760,-0.044712
1981-11-30,0.027866,0.046492,0.054851,0.093965,0.024199,-0.114523
1981-12-31,0.027593,0.045605,0.071111,0.118797,0.015132,-0.105590
1982-01-31,0.027419,0.044552,0.071681,0.098455,0.004554,-0.110548
1982-02-28,0.027419,0.047009,0.055855,0.105352,0.013171,0.056582
1982-03-31,0.027145,0.048257,0.036389,0.100664,0.020738,0.075563
1982-04-30,0.027145,0.048984,0.068748,0.112936,0.034877,0.148403
1982-05-31,0.026802,0.047065,0.075321,0.117890,0.029837,0.238202
1982-06-30,0.026802,0.047465,0.087085,0.121001,0.027720,0.283095
1982-07-31,0.026371,0.026371,0.066345,0.100063,0.112438,0.356803
1982-08-31,0.026419,0.026371,0.099985,0.110470,0.131088,0.238892
1982-09-30,0.026419,0.026371,0.063253,0.109989,0.161112,0.270221
1982-10-31,0.026692,0.026692,0.073685,0.105473,0.153491,0.229659
1982-11-30,0.026692,0.026692,0.083385,0.104053,0.121231,0.172237
1982-12-31,0.027434,0.026692,0.061826,0.104033,0.085043,0.191980
1983-01-31,0.027956,0.040750,0.064086,0.125127,0.100234,0.118789
1983-02-28,0.027956,0.039584,0.046185,0.103990,0.108642,0.110361
1983-03-31,0.028672,0.038996,0.040007,0.098025,0.079615,0.085709
1983-04-30,0.028672,0.038578,0.038751,0.077318,0.089299,-0.005352
1983-05-31,0.029215,0.037552,0.049202,0.065370,0.059479,0.024694
1983-06-30,0.029215,0.036451,0.037978,0.059988,0.073053,-0.016166
1983-07-31,0.029611,0.043528,0.042171,0.054043,0.091155,0.005229
1983-08-31,0.029738,0.043445,0.009385,0.053472,0.036098,-0.044647
1983-09-30,0.029738,0.045139,0.006170,0.055050,0.027610,-0.041489
1983-10-31,0.029770,0.043624,-0.012922,0.043285,0.008445,-0.021400
1983-11-30,0.029770,0.043514,-0.003434,0.028844,0.029099,-0.095252
1983-12-31,0.029691,0.044386,-0.009042,0.025901,0.014478,-0.071242
1984-01-31,0.029653,0.037433,-0.000785,0.023799,0.015783,-0.078025
1984-02-29,0.029653,0.037185,-0.008688,0.020044,0.001054,0.061250
1984-03-31,0.029427,0.039052,-0.005522,0.021686,0.012405,0.043473
1984-04-30,0.029427,0.038737,-0.003878,0.022695,0.013591,0.037738
1984-05-31,0.029156,0.038810,0.001422,0.021882,0.016875,0.086549
1984-06-30,0.029156,0.039068,-0.001823,0.025924,0.019011,0.091788
1984-07-31,0.028836,0.039080,-0.002564,0.026423,0.037820,0.192287
1984-08-31,0.028886,0.039605,-0.006166,0.017965,0.018674,0.086993
1984-09-30,0.028886,0.036989,-0.006280,0.000424,0.000144,0.087658
1984-10-31,0.028922,0.036804,-0.005841,-0.001735,-0.004137,0.082726
1984-11-30,0.028922,0.037096,-0.010259,0.005445,0.010330,0.158760
1984-12-31,0.029106,0.036789,-0.008900,0.013157,0.012549,0.147154
1985-01-31,0.029355,0.037513,-0.009904,0.026846,0.026428,0.062851
1985-02-28,0.029355,0.036274,-0.006361,0.026760,0.023346,0.041119
1985-03-31,0.029532,0.034870,0.018334,0.029139,0.031949,0.007860
1985-04-30,0.029532,0.035346,-0.001180,0.024919,0.018027,0.055552
1985-05-31,0.029809,0.035280,-0.000001,0.025420,0.024269,0.066579
1985-06-30,0.029809,0.034715,0.032404,0.032302,0.041834,0.101277
1985-07-31,0.030036,0.034667,0.041384,0.034668,0.053559,0.109260
1985-08-31,0.030053,0.034198,0.042461,0.036454,0.017000,0.202990
1985-09-30,0.030053,0.034849,0.025942,0.034954,0.029444,0.312061
1985-10-31,0.030058,0.035539,0.021043,0.037995,0.032259,0.240754
1985-11-30,0.030058,0.035321,0.006479,0.032382,0.023060,0.223475
1985-12-31,0.030220,0.033782,0.035201,0.028971,0.011578,0.187240
1986-01-31,0.030338,0.032850,0.054189,0.034958,0.002495,0.114931
1986-02-28,0.030338,0.032797,0.046369,0.032304,0.000664,0.114622
1986-03-31,0.031017,0.031421,0.071075,0.045837,0.005844,-0.031729
1986-04-30,0.031017,0.030630,0.091912,0.048393,-0.012829,0.035920
1986-05-31,0.031617,0.030022,0.084404,0.044319,0.007667,0.007560
1986-06-30,0.031617,0.030010,0.079848,0.041792,-0.016055,-0.034564
1986-07-31,0.031972,0.030404,0.075296,0.061163,-0.006153,0.160766
1986-08-31,0.032094,0.030832,0.069993,0.048565,0.000793,0.123631
1986-09-30,0.032094,0.030406,0.074124,0.062011,-0.002757,0.261024
1986-10-31,0.032006,0.031112,0.078275,0.049004,0.003260,0.181900
1986-11-30,0.032006,0.031181,0.066394,0.047899,0.000637,0.164032
1986-12-31,0.031871,0.030457,0.067518,0.049469,-0.010366,0.255317
1987-01-31,0.032061,0.030191,0.049395,0.041318,-0.000961,0.162653
1987-02-28,0.032061,0.028989,0.066189,0.039226,0.007755,0.160450
1987-03-31,0.032532,0.027840,0.053900,0.031680,-0.004698,0.103291
1987-04-30,0.032532,0.027612,0.033275,0.009156,-0.004784,-0.126821
1987-05-31,0.032943,0.027880,0.008541,0.007235,0.005136,-0.206136
1987-06-30,0.032943,0.027922,-0.007469,0.004696,0.006427,-0.187237
1987-07-31,0.033457,0.028130,-0.019000,0.010974,0.011095,-0.193278
1987-08-31,0.033642,0.027633,0.012617,0.013690,0.012336,-0.187932
1987-09-30,0.033642,0.026666,-0.007631,-0.001006,-0.002272,-0.195569
1987-10-31,0.033510,0.027343,0.000214,0.017765,0.004647,0.037889
1987-11-30,0.033510,0.029691,-0.032955,-0.062135,0.000087,0.138341
1987-12-31,0.032843,0.032451,-0.019482,-0.001818,0.000138,0.106929
1988-01-31,0.032516,0.031804,-0.036373,-0.017039,0.017732,0.058155
1988-02-29,0.032516,0.030974,-0.015159,-0.025060,-0.000166,-0.023523
1988-03-31,0.031868,0.030363,-0.031191,-0.035769,-0.000855,0.050292
1988-04-30,0.031868,0.029178,-0.028520,-0.040424,0.003617,0.067501
1988-05-31,0.032030,0.029518,-0.004268,-0.034943,0.007268,0.044019
1988-06-30,0.032030,0.030124,0.026269,-0.024819,0.013027,0.015430
1988-07-31,0.032175,0.029370,0.013134,-0.031442,-0.006954,0.093559
1988-08-31,0.032095,0.029594,0.022102,-0.021525,-0.006806,0.104543
1988-09-30,0.032095,0.030126,0.050180,-0.015511,-0.003579,0.084440
1988-10-31,0.032172,0.029947,0.056971,0.022857,-0.002059,0.109940
1988-11-30,0.032172,0.029313,0.002007,0.021196,-0.004334,0.171063
1988-12-31,0.032165,0.029835,-0.003505,0.017163,0.008023,0.144966
1989-01-31,0.032252,0.029558,-0.015826,0.013689,0.007524,0.163411
1989-02-28,0.032252,0.029027,-0.011038,0.003191,-0.001546,0.216679
1989-03-31,0.032429,0.028532,-0.017568,-0.002164,0.012676,0.184081
1989-04-30,0.032429,0.028935,-0.011034,-0.004157,0.015181,0.099212
1989-05-31,0.032735,0.028442,0.017288,0.000857,0.001433,0.079465
1989-06-30,0.032735,0.027843,0.028392,0.021085,0.000467,0.111391
1989-07-31,0.033077,0.028009,0.032546,0.023985,0.013427,-0.049122
1989-08-31,0.033336,0.027611,0.062358,0.018917,0.012682,-0.055655
1989-09-30,0.033336,0.026886,0.046178,0.025232,0.013731,-0.026378
1989-10-31,0.033640,0.027512,0.042364,0.025564,0.015154,-0.028088
1989-11-30,0.033640,0.027583,0.052966,0.020298,0.014167,0.044048
1989-12-31,0.033813,0.027978,0.062933,0.022079,0.012096,0.013073
1990-01-31,0.033697,0.027657,0.059098,0.025533,-0.008453,0.082260
1990-02-28,0.033697,0.028260,0.044695,0.027523,-0.005473,-0.028112
1990-03-31,0.033489,0.028840,0.037419,0.031191,-0.005691,-0.099694
1990-04-30,0.033489,0.028286,0.028447,0.037056,-0.004215,-0.081016
1990-05-31,0.033418,0.028307,0.034351,0.010472,-0.000484,-0.107992
1990-06-30,0.033418,0.027709,0.044679,0.003004,0.001368,-0.077649
