date,prob_oos
1985-01-31,0.268204956358729
1985-02-28,0.2525603282762183
1985-03-31,0.26509964115996737
1985-04-30,0.29398497284922687
1985-05-31,0.30301024403728394
1985-06-30,0.3063226621647998
1985-07-31,0.27108733133294766
1985-08-31,0.27652140393538627
1985-09-30,0.2791962251228365
1985-10-31,0.25152894915727025
1985-11-30,0.2511121015309524
1985-12-31,0.24723703437189853
1986-01-31,0.26359586145806063
1986-02-28,0.2511131294382802
1986-03-31,0.22512097331872477
1986-04-30,0.18969533775983177
1986-05-31,0.17529653233768627
1986-06-30,0.19589430790926718
1986-07-31,0.22010735886054097
1986-08-31,0.21474144852985264
1986-09-30,0.23570773797425912
1986-10-31,0.2814906887328938
1986-11-30,0.30939907006544476
1986-12-31,0.2855178700561327
1987-01-31,0.27213343608951174
1987-02-28,0.2652307856826874
1987-03-31,0.256741605886165
1987-04-30,0.2505802668775399
1987-05-31,0.28584462571240205
1987-06-30,0.34345050983666925
1987-07-31,0.3573939890914953
1987-08-31,0.39502932800976004
1987-09-30,0.42905552802199315
1987-10-31,0.5003988318794094
1987-11-30,0.49987350177131323
1987-12-31,0.39051438770179997
1988-01-31,0.3927969762016435
1988-02-29,0.3574080221902784
1988-03-31,0.2941778441450877
1988-04-30,0.24467598111537775
1988-05-31,0.24461240817086705
1988-06-30,0.2896737834155892
1988-07-31,0.27926929849109144
1988-08-31,0.3093446991275404
1988-09-30,0.3641949969938219
1988-10-31,0.33526463639324944
1988-11-30,0.25762481262448755
1988-12-31,0.25030712422200496
1989-01-31,0.26728866374537724
1989-02-28,0.2563227543645671
1989-03-31,0.24288919417040022
1989-04-30,0.2747543729695591
1989-05-31,0.31582483113530196
1989-06-30,0.2926772761428781
1989-07-31,0.5808214943747257
1989-08-31,0.5805860675825995
1989-09-30,0.23292500817994968
1989-10-31,0.2356037299637076
1989-11-30,0.23775159069716476
1989-12-31,0.2534643268408341
1990-01-31,0.28927607560465296
1990-02-28,0.30949600113141057
1990-03-31,0.3270625430501862
1990-04-30,0.3330417186667222
1990-05-31,0.351933822130025
1990-06-30,0.36510265061162894
1990-07-31,0.35080523767493416
1990-08-31,0.3410755741338357
1990-09-30,0.3406065451042317
1990-10-31,0.35362806886478154
1990-11-30,0.3528282268060284
1990-12-31,0.33103407505766685
1991-01-31,0.32978623084326375
1991-02-28,0.33195465250043416
1991-03-31,0.2827181536149788
1991-04-30,0.26548654964357704
1991-05-31,0.2456371475790092
1991-06-30,0.24694680969154975
1991-07-31,0.2676177406103407
1991-08-31,0.25933687428902236
1991-09-30,0.26920638252639356
1991-10-31,0.255274926521672
1991-11-30,0.2644380048299474
1991-12-31,0.26658087033254435
1992-01-31,0.24211598172261897
1992-02-29,0.23604276781230724
1992-03-31,0.26228336132546354
1992-04-30,0.2750020086905208
1992-05-31,0.27226311535376396
1992-06-30,0.2677773630855808
1992-07-31,0.27651005562709763
1992-08-31,0.2684485498446284
1992-09-30,0.24261361703152046
1992-10-31,0.2372900627150958
1992-11-30,0.2583553813941191
1992-12-31,0.27548124649835964
1993-01-31,0.2681329343987837
1993-02-28,0.27366676127696904
1993-03-31,0.26447910665786006
1993-04-30,0.2448187259286619
1993-05-31,0.22412552815543474
1993-06-30,0.21878183377901372
1993-07-31,0.21836608266858007
1993-08-31,0.21714587112544811
1993-09-30,0.21177105924373762
1993-10-31,0.20887151455197092
1993-11-30,0.20596817252406127
1993-12-31,0.22903950793470512
1994-01-31,0.24383249466336926
1994-02-28,0.25260208972452164
1994-03-31,0.29730958073106534
1994-04-30,0.36870794776279653
1994-05-31,0.41671401033955185
1994-06-30,0.38106935948337567
1994-07-31,0.377215111706094
1994-08-31,0.39470367594460576
1994-09-30,0.37127452253979176
1994-10-31,0.35415642238213085
1994-11-30,0.3344498549310997
1994-12-31,0.33431557964277064
1995-01-31,0.3089548561419903
1995-02-28,0.2925023828023713
1995-03-31,0.27691464645969394
1995-04-30,0.24452630985461687
1995-05-31,0.2196712785473574
1995-06-30,0.18314644254131895
1995-07-31,0.17661693553397045
1995-08-31,0.1855088678250243
1995-09-30,0.21093190000560572
1995-10-31,0.2018718383260443
1995-11-30,0.1950474813765237
1995-12-31,0.21865939365120698
1996-01-31,0.22656458246437278
1996-02-29,0.2130412684526866
1996-03-31,0.212937176821979
1996-04-30,0.2686872063653041
1996-05-31,0.3004334489054905
1996-06-30,0.31709237144105945
1996-07-31,0.3449479122407956
1996-08-31,0.338965977111745
1996-09-30,0.3043288502366291
1996-10-31,0.2819380493029949
1996-11-30,0.243746324948254
1996-12-31,0.21298843221545616
1997-01-31,0.2121743335404803
1997-02-28,0.23050561012655457
1997-03-31,0.23139763640364933
1997-04-30,0.23633336493825252
