date,prob_oos
2010-07-31,0.7818740860847391
2010-08-31,0.7551438693849711
2010-09-30,0.553248834925262
2010-10-31,0.522770353262641
2010-11-30,0.5915334582943206
2010-12-31,0.47565271407748433
2011-01-31,0.45132834732060045
2011-02-28,0.4842747492846509
2011-03-31,0.4954560153803594
2011-04-30,0.49916785630014804
2011-05-31,0.5764417102795145
2011-06-30,0.6961262852352385
2011-07-31,0.7628454740078717
2011-08-31,0.7460715339009754
2011-09-30,0.9109552424257511
2011-10-31,0.8454039383676789
2011-11-30,0.7459177619657908
2011-12-31,0.7377878717850168
2012-01-31,0.6748087608036032
2012-02-29,0.6144159932973762
2012-03-31,0.5167491743593061
2012-04-30,0.4974441108429625
2012-05-31,0.5174796269684611
2012-06-30,0.5877529093130064
2012-07-31,0.6142851901747894
2012-08-31,0.5361717428212485
2012-09-30,0.5103861133249336
2012-10-31,0.47340483165046465
2012-11-30,0.3190630309206184
2012-12-31,0.39174968320056736
2013-01-31,0.3623272701810061
2013-02-28,0.3403744347233517
2013-03-31,0.3260944135861041
2013-04-30,0.3253958644915024
2013-05-31,0.2818694495111535
2013-06-30,0.2992065154047526
2013-07-31,0.31093816879800573
2013-08-31,0.2737309437985751
2013-09-30,0.2370874498160406
2013-10-31,0.2801048477648046
2013-11-30,0.2785701895545583
2013-12-31,0.28096069856177697
2014-01-31,0.22321198732180259
2014-02-28,0.22358836898398696
2014-03-31,0.24233015709012914
2014-04-30,0.2290475392737806
2014-05-31,0.22336915605269414
2014-06-30,0.2389569275764285
2014-07-31,0.24384705962807438
2014-08-31,0.21945567937597416
2014-09-30,0.27182448636805867
2014-10-31,0.2767606990869976
2014-11-30,0.2903023668432946
2014-12-31,0.3154432068842867
2015-01-31,0.3147478379018562
2015-02-28,0.3602261182802493
2015-03-31,0.33701311449823185
2015-04-30,0.3682196223107167
2015-05-31,0.390240554142242
2015-06-30,0.4619034529794898
2015-07-31,0.51697934033974
2015-08-31,0.6004889077922752
2015-09-30,0.5968123093422014
2015-10-31,0.6266060668907564
2015-11-30,0.5711570826262174
2015-12-31,0.5170230317246968
2016-01-31,0.49163771322820027
2016-02-29,0.5537724089188852
2016-03-31,0.49328466519053016
2016-04-30,0.36574905919727374
2016-05-31,0.27431794286917516
2016-06-30,0.2568850525600026
2016-07-31,0.3018002952781313
2016-08-31,0.24803568999213424
2016-09-30,0.2571257238534008
2016-10-31,0.2927416129053324
2016-11-30,0.18705438240752795
2016-12-31,0.14136867054798463
2017-01-31,0.11813409254426877
2017-02-28,0.15675820596495932
2017-03-31,0.1942748902325725
2017-04-30,0.17497781714684543
2017-05-31,0.18478350676299496
2017-06-30,0.17490303502749105
2017-07-31,0.1616901948106094
2017-08-31,0.14365075261249416
2017-09-30,0.20036716046507724
2017-10-31,0.22719707243717124
2017-11-30,0.26131135965001717
2017-12-31,0.24965627144509114
2018-01-31,0.23441213970017238
2018-02-28,0.2242524631801672
2018-03-31,0.2130962653200187
2018-04-30,0.2679692518939492
2018-05-31,0.2615544902963113
2018-06-30,0.27881739438120756
2018-07-31,0.3060557730837895
2018-08-31,0.27108599501082975
2018-09-30,0.3289161987266094
2018-10-31,0.29185162183418006
2018-11-30,0.32825798370629194
2018-12-31,0.48313430819114733
2019-01-31,0.533076358487082
2019-02-28,0.445932210874282
2019-03-31,0.37765679928451534
2019-04-30,0.3799100766342387
2019-05-31,0.3616277677711716
2019-06-30,0.41993660959647056
2019-07-31,0.43327233914134833
2019-08-31,0.3460358999350739
2019-09-30,0.3718666939132921
2019-10-31,0.3660857649817221
2019-11-30,0.43816238403602187
2019-12-31,0.38890872614339184
2020-01-31,0.4788210905867656
2020-02-29,0.4421821003380112
2020-03-31,0.4545804779267874
2020-04-30,0.73215043097721
2020-05-31,0.7205096608034683
2020-06-30,0.6727685360547718
2020-07-31,0.2859529248752991
2020-08-31,0.22546389020037028
2020-09-30,0.4172631080412694
2020-10-31,0.4124086707179157
2020-11-30,0.33796195151729713
2020-12-31,0.3376357699931818
2021-01-31,0.35069010717617216
2021-02-28,0.3172930960306759
2021-03-31,0.4045190805353135
2021-04-30,0.5435864563448848
2021-05-31,0.42748323087968304
2021-06-30,0.40083276941195667
2021-07-31,0.3751490335543017
2021-08-31,0.3576553532758215
2021-09-30,0.34957952783108737
2021-10-31,0.35824759898557706
2021-11-30,0.42507055546873856
2021-12-31,0.394678120995197
2022-01-31,0.4347053522822157
2022-02-28,0.4134129697994329
2022-03-31,0.4298235558688605
2022-04-30,0.4063684363511175
2022-05-31,0.39226380090838475
2022-06-30,0.43566589890245655
2022-07-31,0.42548453209689896
2022-08-31,0.44269042051368246
2022-09-30,0.3377154726338168
2022-10-31,0.329627163902045
2022-11-30,0.3015123085314504
2022-12-31,0.2915824834761156
2023-01-31,0.20079882304785604
2023-02-28,0.14752256667045516
2023-03-31,0.168509432199265
2023-04-30,0.23944758719018383
2023-05-31,0.343866939120637
2023-06-30,0.3756587270453698
2023-07-31,0.3194958901656324
2023-08-31,0.24949712181612652
2023-09-30,0.304020089344804
2023-10-31,0.3606279389299209
2023-11-30,0.3095036568711448
2023-12-31,0.2566779780010608
2024-01-31,0.30167306167749147
2024-02-29,0.23488105500620624
2024-03-31,0.2702981834130465
2024-04-30,0.2702627101382709
2024-05-31,0.24815502284974958
2024-06-30,0.3056067559798808
2024-07-31,0.34021964807761707
2024-08-31,0.3560747960054472
2024-09-30,0.3893225782642221
2024-10-31,0.4401334857025003
2024-11-30,0.3472390095774818
2024-12-31,0.33983151453768523
2025-01-31,0.34851862370557485
2025-02-28,0.3803813426771651
2025-03-31,0.41360179332448316
2025-04-30,0.41340620413312273
2025-05-31,0.4838643429082897
2025-06-30,0.5031548730289034
2025-07-31,0.4314055368963341
2025-08-31,0.38219645429193966
2025-09-30,0.45621028763241367
2025-10-31,0.3932144992185925
2025-11-30,0.41706617867442813
2025-12-31,0.4050588459408645
2026-01-31,0.4628449813550092
2026-02-28,0.3866532231651943
2026-03-31,0.46213759616030536
2026-04-30,0.49945588630559573
2026-05-31,0.5365674385210352
