Date,mean,enet,rf,knn,rsz,ensemble,realized
2020-01-31,-0.001014,0.021747,0.008687,0.005590,0.005687,0.007025,0.283844
2020-02-29,-0.001014,0.002508,0.003990,-0.033276,0.005921,0.005060,0.242342
2020-03-31,-0.001014,0.004101,0.012190,-0.012142,0.005751,0.008624,-0.184681
2020-04-30,-0.001014,-0.009775,0.000799,0.014419,0.007820,0.004688,0.102323
2020-05-31,-0.001014,0.043907,0.005038,0.011112,0.008926,0.007191,0.123861
2020-06-30,-0.001014,0.058462,0.007244,0.020356,0.010596,0.009101,0.253954
2020-07-31,-0.001014,0.029852,0.008236,0.014648,0.007547,0.007854,0.156931
2020-08-31,-0.001014,-0.000671,0.006641,0.017897,0.005248,0.005869,-0.030398
2020-09-30,-0.001014,0.020103,-0.000414,0.031777,0.004777,0.002462,-0.202469
2020-10-31,-0.001014,0.041817,0.003370,0.013743,0.008497,0.006210,-0.251210
2020-11-30,-0.001014,0.024914,0.000777,0.046547,0.006258,0.003813,-0.296983
2020-12-31,-0.001014,0.057531,0.003343,0.042441,0.008042,0.005946,-0.275531
2021-01-31,-0.001014,0.000311,-0.010707,0.050967,0.004401,-0.002338,-0.211002
2021-02-28,-0.001014,0.009405,-0.003623,0.044320,0.004240,0.000732,0.005579
2021-03-31,-0.001014,0.032611,-0.003261,0.026989,0.003865,0.000686,-0.026162
2021-04-30,-0.001014,-0.004710,0.036842,-0.020506,0.002300,0.017708,0.083209
2021-05-31,-0.001014,-0.009375,-0.014815,0.010482,0.000008,-0.006604,0.161701
2021-06-30,-0.001014,-0.026325,0.020524,-0.016564,-0.000293,0.008993,0.035575
2021-07-31,-0.001014,0.029411,0.030541,0.029079,0.003896,0.015781,-0.161527
2021-08-31,-0.001014,0.032014,0.016833,-0.004591,0.005059,0.010311,-0.178744
2021-09-30,-0.001014,0.020751,0.026822,-0.018149,0.005153,0.014819,0.031749
2021-10-31,-0.001014,0.059542,0.035937,-0.013198,0.007014,0.019916,-0.177471
2021-11-30,-0.001014,0.075757,0.026033,-0.002844,0.008506,0.016324,-0.304029
2021-12-31,-0.001014,0.069522,0.041476,0.002665,0.009285,0.023644,-0.415120
2022-01-31,-0.001014,0.058485,0.026373,-0.016863,0.008631,0.016545,-0.154989
2022-02-28,-0.001014,0.061529,0.053353,-0.002810,0.006010,0.027128,-0.226655
2022-03-31,-0.001014,0.048115,0.044141,-0.031839,0.006345,0.023204,-0.005918
2022-04-30,-0.001014,0.064293,0.029562,-0.003027,0.005667,0.016326,-0.034730
2022-05-31,-0.001014,0.086924,0.055749,0.030168,0.008472,0.029560,0.013973
2022-06-30,-0.001014,0.126617,0.057955,0.043970,0.011652,0.032306,-0.069947
2022-07-31,-0.001014,0.097354,0.057276,0.011002,0.012115,0.032260,-0.153540
2022-08-31,-0.001014,0.048797,0.053334,0.016151,0.005184,0.026662,-0.025902
2022-09-30,-0.001014,0.075326,0.051878,0.002388,0.008496,0.027847,-0.100705
2022-10-31,-0.001014,0.040805,0.048590,-0.011911,0.007869,0.026033,-0.000780
2022-11-30,-0.001014,0.026527,0.050289,-0.034932,0.006072,0.025795,-0.009085
2022-12-31,-0.001014,0.022169,0.035022,-0.038717,0.004345,0.018029,-0.000156
2023-01-31,-0.001014,0.040908,0.042116,-0.015870,0.007667,0.023033,0.048675
2023-02-28,-0.001014,-0.018595,0.033990,-0.034224,0.002204,0.016382,0.084396
2023-03-31,-0.001014,-0.012349,0.016756,-0.017673,0.002818,0.009035,0.040889
2023-04-30,-0.001014,-0.048224,-0.001594,-0.028983,0.001098,-0.000103,-0.027878
2023-05-31,-0.001014,-0.044814,-0.000582,-0.023799,0.000929,0.000255,-0.124836
2023-06-30,-0.001014,-0.042938,0.003931,-0.031268,0.001732,0.002713,-0.147889
2023-07-31,-0.001014,-0.035017,0.006889,-0.030333,0.000581,0.003395,-0.048837
2023-08-31,-0.001014,-0.041228,-0.001756,-0.039764,0.000118,-0.000718,0.031569
2023-09-30,-0.001014,-0.031004,0.002143,-0.027425,0.001019,0.001520,0.127642
2023-10-31,-0.001014,-0.013943,0.010952,-0.006800,0.002144,0.006073,0.143725
2023-11-30,-0.001014,-0.039510,-0.011598,-0.041008,-0.000177,-0.005272,0.079598
2023-12-31,-0.001014,-0.033610,-0.005875,-0.043711,0.001538,-0.001768,-0.048039
2024-01-31,-0.001014,-0.031190,-0.009840,-0.065420,0.001619,-0.003493,-0.127016
2024-02-29,-0.001014,-0.002049,0.013133,-0.015971,0.003878,0.008006,-0.094854
2024-03-31,-0.001014,-0.002317,0.014669,-0.019926,0.004361,0.008959,0.017240
2024-04-30,-0.001014,-0.013101,0.008310,-0.015595,0.002677,0.005190,0.065762
2024-05-31,-0.001014,-0.012148,0.000756,-0.037098,0.001294,0.001054,0.110968
2024-06-30,-0.001014,-0.010135,-0.016205,-0.007798,0.001156,-0.006588,0.089480
2024-07-31,-0.001014,-0.006680,-0.008342,-0.019647,0.002832,-0.002152,0.026932
2024-08-31,-0.001014,-0.011016,-0.005021,-0.044284,0.003412,-0.000350,-0.113983
2024-09-30,-0.001014,-0.019606,-0.007876,-0.050406,0.001969,-0.002422,-0.086572
2024-10-31,-0.001014,-0.019948,-0.011219,-0.061899,0.000500,-0.004727,0.006952
2024-11-30,-0.001014,-0.008250,-0.005488,-0.011658,0.003617,-0.000445,0.054314
2024-12-31,-0.001014,0.004271,0.007021,0.003336,0.003182,0.004894,-0.033992
2025-01-31,-0.001014,0.004041,0.011865,-0.025205,0.003255,0.007096,0.034430
2025-02-28,-0.001014,-0.008186,0.034493,-0.058603,0.002706,0.016885,-0.008856
2025-03-31,-0.001014,0.010184,0.014896,-0.018947,0.002667,0.008122,0.012636
2025-04-30,-0.001014,0.018088,0.015812,-0.026015,0.003491,0.008987,-0.159209
2025-05-31,-0.001014,0.023049,0.018996,-0.034822,0.006916,0.012304,-0.076632
2025-06-30,-0.001014,0.016605,0.037261,-0.031925,0.004921,0.019347,-0.025186
2025-07-31,-0.001014,0.005059,0.037074,-0.041049,0.003309,0.018370,0.091842
