Date,mean,enet,rf,knn,rsz,ensemble,realized
2020-01-31,0.085011,0.085011,0.077308,0.096300,0.092063,0.085011,0.180351
2020-02-29,0.085011,0.085011,0.080604,0.044096,0.094908,0.085011,0.236995
2020-03-31,0.085011,0.085011,0.081840,0.055727,0.093515,0.085011,0.338860
2020-04-30,0.085011,0.085011,0.079816,0.082850,0.099497,0.085011,0.235929
2020-05-31,0.085011,0.085011,0.072445,0.089130,0.092550,0.085011,0.218962
2020-06-30,0.085011,0.085011,0.077976,0.055714,0.087323,0.085011,0.278206
2020-07-31,0.085011,0.085011,0.086322,0.039170,0.090663,0.085011,0.271739
2020-08-31,0.085011,0.085011,0.074395,0.022182,0.089895,0.085011,0.268374
2020-09-30,0.085011,0.085011,0.082286,0.030492,0.093038,0.085011,0.225093
2020-10-31,0.085011,0.085011,0.083008,0.046923,0.095403,0.085011,0.336232
2020-11-30,0.085011,0.085011,0.082487,0.072798,0.095382,0.085011,0.200014
2020-12-31,0.085011,0.085011,0.063681,0.059879,0.089568,0.085011,0.260386
2021-01-31,0.085011,0.085011,0.071961,0.048722,0.093216,0.085011,0.157742
2021-02-28,0.085011,0.085011,0.082484,0.035441,0.093733,0.085011,0.171176
2021-03-31,0.085011,0.085011,0.106918,0.079777,0.093557,0.085011,0.190438
2021-04-30,0.085011,0.085011,0.086331,0.085403,0.092304,0.085011,0.089382
2021-05-31,0.085011,0.085011,0.121564,0.118970,0.094567,0.085011,0.085298
2021-06-30,0.085011,0.085011,0.119610,0.113466,0.093310,0.085011,0.033239
2021-07-31,0.085011,0.085011,0.116509,0.110192,0.091962,0.085011,0.016708
2021-08-31,0.085011,0.085011,0.112725,0.127466,0.093331,0.085011,-0.063642
2021-09-30,0.085011,0.085011,0.119310,0.129736,0.094959,0.085011,-0.034111
2021-10-31,0.085011,0.085011,0.126834,0.131089,0.092636,0.085011,0.007138
2021-11-30,0.085011,0.085011,0.128714,0.109044,0.087514,0.085011,0.087959
2021-12-31,0.085011,0.085011,0.112182,0.087792,0.090114,0.085011,-0.020793
2022-01-31,0.085011,0.085011,0.115515,0.083470,0.087399,0.085011,0.032019
2022-02-28,0.085011,0.085011,0.111579,0.041962,0.087142,0.085011,-0.006266
2022-03-31,0.085011,0.085011,0.106833,0.080254,0.084102,0.085011,-0.039539
2022-04-30,0.085011,0.085011,0.094780,0.039155,0.082604,0.085011,0.041600
2022-05-31,0.085011,0.085011,0.098963,0.041206,0.084835,0.085011,-0.017492
2022-06-30,0.085011,0.085011,0.113477,0.082111,0.083381,0.085011,0.051800
2022-07-31,0.085011,0.085011,0.085397,0.031988,0.083059,0.085011,0.029652
2022-08-31,0.085011,0.085011,0.061679,0.020999,0.083336,0.085011,0.085048
2022-09-30,0.085011,0.085011,0.081394,0.013658,0.084060,0.085011,0.080367
2022-10-31,0.085011,0.085011,0.069011,-0.013982,0.084360,0.085011,-0.046519
2022-11-30,0.085011,0.085011,0.074238,-0.003256,0.083626,0.085011,-0.040029
2022-12-31,0.085011,0.085011,0.058022,0.010045,0.084654,0.085011,0.020666
2023-01-31,0.085011,0.085011,0.060667,0.031310,0.086668,0.085011,0.070218
2023-02-28,0.085011,0.085011,0.081838,-0.007576,0.085859,0.085011,0.157808
2023-03-31,0.085011,0.085011,0.062014,0.001253,0.088147,0.085011,0.159846
2023-04-30,0.085011,0.085011,0.051505,-0.012310,0.087900,0.085011,0.068167
2023-05-31,0.085011,0.085011,0.044055,-0.023092,0.086968,0.085011,0.142592
2023-06-30,0.085011,0.085011,0.050831,-0.034082,0.089439,0.085011,0.115889
2023-07-31,0.085011,0.085011,0.045736,-0.024044,0.088581,0.085011,0.133469
2023-08-31,0.085011,0.085011,0.050002,-0.034872,0.087349,0.085011,0.199216
2023-09-30,0.085011,0.085011,0.043877,-0.011512,0.088377,0.085011,0.215302
2023-10-31,0.085011,0.085011,0.048469,-0.012652,0.087375,0.085011,0.197967
2023-11-30,0.085011,0.085011,0.040099,0.023101,0.087647,0.085011,0.140381
2023-12-31,0.085011,0.085011,0.048051,-0.038203,0.087310,0.085011,0.024744
2024-01-31,0.085011,0.085011,0.037851,-0.000488,0.087270,0.085011,0.062846
2024-02-29,0.085011,0.085011,0.051512,-0.018474,0.088857,0.085011,0.044711
2024-03-31,0.085011,0.085011,0.057049,-0.014964,0.089673,0.085011,0.004310
2024-04-30,0.085011,0.085011,0.070715,0.017704,0.089624,0.085011,0.017155
2024-05-31,0.085011,0.085011,0.049926,0.035870,0.090522,0.085011,-0.062067
2024-06-30,0.085011,0.085011,0.045617,0.015538,0.087854,0.085011,-0.059469
2024-07-31,0.085011,0.085011,0.043909,0.010711,0.086502,0.085011,-0.113492
2024-08-31,0.085011,0.085011,0.040160,0.003907,0.087922,0.085011,-0.110895
2024-09-30,0.085011,0.085011,0.048325,0.018181,0.088702,0.085011,-0.080276
2024-10-31,0.085011,0.085011,0.060341,0.053860,0.089645,0.085011,-0.000296
2024-11-30,0.085011,0.085011,0.068567,0.073005,0.089554,0.085011,0.088569
2024-12-31,0.085011,0.085011,0.048921,0.015285,0.087640,0.085011,0.145037
2025-01-31,0.085011,0.085011,0.047096,0.030911,0.086963,0.085011,0.072116
2025-02-28,0.085011,0.085011,0.044943,-0.011649,0.084305,0.085011,0.094593
2025-03-31,0.085011,0.085011,0.032882,-0.003665,0.084684,0.085011,0.022017
2025-04-30,0.085011,0.085011,0.054082,-0.007885,0.085327,0.085011,0.057832
2025-05-31,0.085011,0.085011,0.059675,0.039766,0.087861,0.085011,0.146982
2025-06-30,0.085011,0.085011,0.059147,0.041962,0.084780,0.085011,0.149027
2025-07-31,0.085011,0.085011,0.041758,0.032089,0.082979,0.085011,
2025-08-31,0.085011,0.085011,0.050869,0.039016,0.082600,0.085011,
2025-09-30,0.085011,0.085011,0.049624,0.003753,0.082594,0.085011,
2025-10-31,0.085011,0.085011,0.042223,-0.011897,0.083426,0.085011,
2025-11-30,0.085011,0.085011,0.033353,0.030776,0.084501,0.085011,
2025-12-31,0.085011,0.085011,0.040695,-0.008702,0.084701,0.085011,
2026-01-31,0.085011,0.085011,0.055085,0.081801,0.087609,0.085011,
2026-02-28,0.085011,0.085011,0.058079,0.030477,0.085755,0.085011,
2026-03-31,0.085011,0.085011,0.055811,0.086491,0.083526,0.085011,
2026-04-30,0.085011,0.085011,0.056908,0.053165,0.079352,0.085011,
2026-05-31,0.085011,0.085011,0.039519,-0.027085,0.079335,0.085011,
2026-06-30,0.085011,0.085011,0.046494,0.002039,0.081281,0.085011,
