Date,mean,enet,rf,knn,rsz,ensemble,realized
2020-01-31,0.043044,-0.068667,0.015060,-0.044965,0.035506,0.043044,-0.301860
2020-02-07,0.043044,-0.068537,0.015329,-0.057074,0.034841,0.043044,-0.286784
2020-02-14,0.043044,-0.077222,0.013706,-0.004731,0.034280,0.043044,-0.275463
2020-02-21,0.043044,-0.064195,0.023312,0.005489,0.035260,0.043044,-0.310887
2020-02-28,0.043044,-0.025318,0.020626,-0.054248,0.036745,0.043044,-0.166486
2020-03-06,0.043044,-0.019169,0.022923,0.053286,0.038673,0.043044,-0.150413
2020-03-13,0.043044,-0.001014,0.022237,-0.012533,0.038868,0.043044,0.049320
2020-03-20,0.043044,-0.005243,0.022207,0.073652,0.038948,0.043044,0.345813
2020-03-27,0.043044,-0.003755,0.022687,0.079749,0.040563,0.043044,0.096714
2020-04-03,0.043044,-0.034155,0.022503,0.026692,0.040602,0.043044,0.011540
2020-04-10,0.043044,-0.105318,0.020590,-0.006714,0.037111,0.043044,-0.065235
2020-04-17,0.043044,-0.064927,0.023082,0.031153,0.042575,0.043044,-0.084530
2020-04-24,0.043044,-0.031019,0.041964,0.008220,0.044505,0.043044,-0.096300
2020-05-01,0.043044,0.040017,0.061273,0.060428,0.046579,0.043044,-0.175262
2020-05-08,0.043044,-0.053316,0.038183,0.045720,0.042124,0.043044,-0.232000
2020-05-15,0.043044,-0.078263,0.024148,0.045176,0.041163,0.043044,-0.030870
2020-05-22,0.043044,-0.028282,0.038846,0.013078,0.043289,0.043044,-0.041946
2020-05-29,0.043044,-0.021189,0.037752,0.042354,0.042597,0.043044,0.033471
2020-06-05,0.043044,0.380300,0.066571,0.161236,0.040854,0.043044,-0.067171
2020-06-12,0.043044,0.362649,0.068072,0.113239,0.039085,0.043044,0.063096
2020-06-19,0.043044,0.380300,0.072655,0.157707,0.042808,0.043044,0.025064
2020-06-26,0.043044,0.375638,0.078670,0.150872,0.040137,0.043044,0.075469
2020-07-03,0.043044,0.330028,0.078368,0.157820,0.043563,0.043044,0.045494
2020-07-10,0.043044,0.328407,0.067308,0.125007,0.041546,0.043044,0.200465
2020-07-17,0.043044,0.337701,0.081746,0.161040,0.043430,0.043044,0.200177
2020-07-24,0.043044,0.315913,0.076914,0.146033,0.042542,0.043044,0.155267
2020-07-31,0.043044,0.265144,0.062484,0.034892,0.043977,0.043044,0.124103
2020-08-07,0.043044,0.267348,0.057740,0.044903,0.044025,0.043044,0.179095
2020-08-14,0.043044,0.237161,0.059076,0.066108,0.041711,0.043044,0.204822
2020-08-21,0.043044,0.248762,0.058361,0.030900,0.043155,0.043044,0.320221
2020-08-28,0.043044,0.258023,0.059318,0.049571,0.043414,0.043044,0.361052
2020-09-04,0.043044,0.271498,0.053647,0.019451,0.043882,0.043044,0.564123
2020-09-11,0.043044,0.281404,0.040004,0.049744,0.043774,0.043044,0.691588
2020-09-18,0.043044,0.288273,0.045732,0.059132,0.043860,0.043044,0.517947
2020-09-25,0.043044,0.248175,0.047411,0.062162,0.041832,0.043044,0.711289
2020-10-02,0.043044,0.167501,0.044241,-0.017936,0.041986,0.043044,0.757892
2020-10-09,0.043044,0.181716,0.055348,-0.029362,0.044492,0.043044,0.602879
2020-10-16,0.043044,0.143004,0.051122,-0.014072,0.042705,0.043044,0.641859
2020-10-23,0.043044,0.162695,0.050357,-0.007041,0.043974,0.043044,0.602073
2020-10-30,0.043044,0.144387,0.054017,-0.023656,0.044213,0.043044,0.761198
2020-11-06,0.043044,0.161145,0.054419,0.005205,0.045564,0.043044,0.898511
2020-11-13,0.043044,0.122617,0.049701,-0.008585,0.045233,0.043044,0.616898
2020-11-20,0.043044,0.051029,0.051783,-0.016426,0.042652,0.043044,0.491718
2020-11-27,0.043044,0.038507,0.054514,-0.009387,0.044468,0.043044,0.374188
2020-12-04,0.043044,-0.040791,0.053559,-0.016804,0.042864,0.043044,0.405244
2020-12-11,0.043044,-0.027897,0.045470,-0.036394,0.045740,0.043044,0.379283
2020-12-18,0.043044,-0.020551,0.051954,-0.048615,0.044299,0.043044,0.361776
2020-12-25,0.043044,0.004536,0.057862,-0.062342,0.045252,0.043044,0.482128
2021-01-01,0.043044,-0.003067,0.054271,-0.079675,0.045026,0.043044,0.473222
2021-01-08,0.043044,0.009185,0.051085,-0.076332,0.045114,0.043044,0.302670
2021-01-15,0.043044,-0.035364,0.049729,0.015176,0.043814,0.043044,0.162556
2021-01-22,0.043044,-0.055803,0.049230,-0.058288,0.043642,0.043044,0.177465
2021-01-29,0.043044,-0.050939,0.048759,-0.060634,0.044717,0.043044,0.282405
2021-02-05,0.043044,-0.013921,0.041879,-0.086108,0.043784,0.043044,0.187657
2021-02-12,0.043044,-0.060545,0.033330,-0.038175,0.041639,0.043044,0.129500
2021-02-19,0.043044,-0.063231,0.036033,-0.036278,0.042851,0.043044,0.014527
2021-02-26,0.043044,-0.047225,0.037836,-0.007610,0.044156,0.043044,0.045534
2021-03-05,0.043044,-0.062973,0.047171,-0.022781,0.042669,0.043044,-0.062549
2021-03-12,0.043044,-0.108598,0.049890,0.012261,0.040470,0.043044,-0.089217
2021-03-19,0.043044,-0.004896,0.044823,0.007373,0.040736,0.043044,0.016610
2021-03-26,0.043044,0.035370,0.003043,0.069775,0.037736,0.043044,0.032022
2021-04-02,0.043044,-0.103265,0.026234,0.008782,0.035706,0.043044,0.094236
2021-04-09,0.043044,-0.006560,0.043864,-0.003066,0.037785,0.043044,0.200299
2021-04-16,0.043044,-0.062815,0.035673,0.047109,0.037832,0.043044,0.211147
2021-04-23,0.043044,-0.145858,0.033325,-0.048988,0.035347,0.043044,0.246392
2021-04-30,0.043044,-0.283146,-0.061140,0.013550,0.029831,0.043044,0.189769
2021-05-07,0.043044,-0.378771,-0.062579,-0.043197,0.026823,0.043044,0.110767
2021-05-14,0.043044,-0.332268,-0.062876,-0.034293,0.030592,0.043044,0.100102
2021-05-21,0.043044,-0.333435,-0.102162,-0.010193,0.028885,0.043044,0.071697
2021-05-28,0.043044,-0.248335,-0.094188,-0.011531,0.032261,0.043044,0.088492
2021-06-04,0.043044,-0.427532,-0.092075,0.016592,0.035117,0.043044,0.011305
2021-06-11,0.043044,-0.427532,-0.079812,-0.029436,0.034625,0.043044,0.056835
2021-06-18,0.043044,-0.427532,-0.091472,-0.005141,0.033352,0.043044,0.061137
2021-06-25,0.043044,-0.427532,-0.074857,0.093275,0.033829,0.043044,0.017103
2021-07-02,0.043044,-0.427532,-0.097469,0.036634,0.030429,0.043044,0.040440
2021-07-09,0.043044,-0.427532,-0.094551,0.029840,0.031555,0.043044,0.189955
2021-07-16,0.043044,-0.405298,-0.091263,0.087567,0.032256,0.043044,0.358652
2021-07-23,0.043044,-0.420556,-0.094528,0.065691,0.031882,0.043044,0.319603
2021-07-30,0.043044,-0.426361,-0.098155,0.043539,0.030374,0.043044,0.362370
2021-08-06,0.043044,-0.427532,-0.095769,0.087426,0.027109,0.043044,0.426783
2021-08-13,0.043044,-0.396053,-0.095462,0.041307,0.030286,0.043044,0.460708
2021-08-20,0.043044,-0.407008,-0.084416,0.043349,0.032025,0.043044,0.520344
2021-08-27,0.043044,-0.372234,-0.087776,-0.012216,0.031502,0.043044,0.432155
2021-09-03,0.043044,-0.427532,-0.105121,-0.003298,0.029296,0.043044,0.586382
2021-09-10,0.043044,-0.427532,-0.106110,-0.039117,0.029330,0.043044,0.648688
2021-09-17,0.043044,-0.427532,-0.105195,0.004695,0.027964,0.043044,0.535803
2021-09-24,0.043044,-0.424951,-0.077719,-0.032368,0.029117,0.043044,0.582175
2021-10-01,0.043044,-0.388795,-0.117672,0.069384,0.026496,0.043044,0.463678
2021-10-08,0.043044,-0.427532,-0.119027,0.015613,0.021861,0.043044,0.437694
2021-10-15,0.043044,-0.427532,-0.118423,0.063716,0.024562,0.043044,0.424344
2021-10-22,0.043044,-0.427532,-0.115891,0.038963,0.024776,0.043044,0.344693
2021-10-29,0.043044,-0.427532,-0.119146,0.023480,0.021953,0.043044,0.337241
2021-11-05,0.043044,-0.427532,-0.117365,0.018101,0.019406,0.043044,0.455495
2021-11-12,0.043044,-0.427532,-0.114609,-0.019399,0.017477,0.043044,0.435424
2021-11-19,0.043044,-0.427532,-0.113072,-0.072981,0.020190,0.043044,0.529561
2021-11-26,0.043044,-0.427532,-0.116501,-0.056573,0.017708,0.043044,0.628898
2021-12-03,0.043044,-0.427532,-0.121644,-0.045615,0.017881,0.043044,0.660070
2021-12-10,0.043044,-0.427532,-0.117395,-0.135967,0.017455,0.043044,0.584874
2021-12-17,0.043044,-0.427532,-0.119165,0.004208,0.018869,0.043044,0.382263
2021-12-24,0.043044,-0.406166,-0.109876,-0.031171,0.021752,0.043044,0.331244
2021-12-31,0.043044,-0.415152,-0.123304,-0.010660,0.019528,0.043044,0.335063
2022-01-07,0.043044,-0.318886,-0.041983,0.047307,0.024580,0.043044,0.180827
2022-01-14,0.043044,-0.350941,-0.068082,0.088606,0.024427,0.043044,0.085454
2022-01-21,0.043044,-0.366707,-0.049883,0.062713,0.025735,0.043044,0.163108
2022-01-28,0.043044,-0.382107,-0.125724,0.103140,0.025399,0.043044,0.219838
2022-02-04,0.043044,-0.426029,-0.129839,0.053049,0.022058,0.043044,0.082822
2022-02-11,0.043044,-0.394653,-0.105654,0.121652,0.025342,0.043044,0.137750
2022-02-18,0.043044,-0.412100,-0.130518,0.120950,0.024586,0.043044,0.192060
2022-02-25,0.043044,-0.398844,-0.139299,0.106570,0.025105,0.043044,0.227792
2022-03-04,0.043044,-0.427532,-0.136932,0.139889,0.020330,0.043044,0.085074
2022-03-11,0.043044,-0.427532,-0.069826,0.026583,0.019631,0.043044,0.070703
2022-03-18,0.043044,-0.427532,-0.112943,0.108878,0.021885,0.043044,0.083898
2022-03-25,0.043044,-0.427532,-0.149040,0.157964,0.019843,0.043044,-0.085112
2022-04-01,0.043044,-0.427532,-0.140686,0.076497,0.017605,0.043044,-0.044618
2022-04-08,0.043044,-0.427532,-0.137134,0.151523,0.015317,0.043044,0.051417
2022-04-15,0.043044,-0.427532,-0.148067,0.055324,0.014191,0.043044,0.027744
2022-04-22,0.043044,-0.427532,-0.149348,0.064366,0.015689,0.043044,0.166185
2022-04-29,0.043044,-0.427532,-0.148490,0.040772,0.013843,0.043044,0.214037
2022-05-06,0.043044,-0.427532,-0.156776,0.034828,0.013924,0.043044,0.127028
2022-05-13,0.043044,-0.427532,-0.157814,0.023657,0.011393,0.043044,0.178524
2022-05-20,0.043044,-0.427532,-0.153486,-0.142296,0.008886,0.043044,0.145503
2022-05-27,0.043044,-0.427532,-0.156582,0.003521,0.011787,0.043044,0.060806
2022-06-03,0.043044,-0.427532,-0.154134,0.021813,0.010293,0.043044,0.031376
2022-06-10,0.043044,-0.427532,-0.154025,-0.036066,0.009004,0.043044,-0.047246
2022-06-17,0.043044,-0.427532,-0.154029,-0.014338,0.011928,0.043044,0.173440
2022-06-24,0.043044,-0.427532,-0.150272,-0.054728,0.012509,0.043044,0.242012
2022-07-01,0.043044,-0.427532,-0.145622,-0.046091,0.011042,0.043044,0.230841
2022-07-08,0.043044,-0.427532,-0.147935,-0.004427,0.011905,0.043044,0.260413
2022-07-15,0.043044,-0.427532,-0.146397,-0.019060,0.010889,0.043044,0.339368
2022-07-22,0.043044,-0.386475,-0.145523,-0.047036,0.015847,0.043044,0.298785
2022-07-29,0.043044,-0.335656,-0.143380,0.015497,0.019963,0.043044,0.188148
2022-08-05,0.043044,-0.350016,-0.149264,0.067262,0.021598,0.043044,0.201316
2022-08-12,0.043044,-0.336257,-0.151633,0.005642,0.022408,0.043044,0.174115
2022-08-19,0.043044,-0.424755,-0.141113,0.035811,0.017731,0.043044,0.085966
2022-08-26,0.043044,-0.427532,-0.153317,-0.066043,0.013478,0.043044,0.043753
2022-09-02,0.043044,-0.367802,-0.162243,0.033082,0.017018,0.043044,0.114556
2022-09-09,0.043044,-0.280500,-0.081790,0.013425,0.020932,0.043044,0.047037
2022-09-16,0.043044,-0.288659,-0.156213,0.060906,0.020442,0.043044,0.002175
2022-09-23,0.043044,-0.275132,-0.082758,0.019621,0.019721,0.043044,0.128171
2022-09-30,0.043044,-0.206960,-0.066087,0.000392,0.021867,0.043044,0.174069
2022-10-07,0.043044,-0.180558,-0.043420,0.080584,0.024244,0.043044,0.060529
2022-10-14,0.043044,-0.221390,-0.046679,0.059678,0.024332,0.043044,0.109220
2022-10-21,0.043044,-0.170598,-0.036989,0.047566,0.027140,0.043044,-0.002056
2022-10-28,0.043044,-0.187431,-0.038443,0.072602,0.029483,0.043044,-0.026281
2022-11-04,0.043044,-0.122691,-0.025218,0.085461,0.029060,0.043044,-0.104110
2022-11-11,0.043044,-0.150176,-0.029690,0.046757,0.028161,0.043044,-0.139304
2022-11-18,0.043044,-0.142751,-0.015418,0.068796,0.029225,0.043044,-0.112736
2022-11-25,0.043044,-0.043519,-0.025861,0.029964,0.029921,0.043044,-0.124722
2022-12-02,0.043044,-0.092667,-0.065546,0.081439,0.028963,0.043044,-0.096829
2022-12-09,0.043044,-0.214800,-0.150798,0.060007,0.024246,0.043044,0.004175
